autor,titlu,strofa,text
Marin Sorescu,Aceeasi nostalgie,3,"cască niște priviri
pline de uimire
se aceeași nostalgie le unește
pe masa mea
cu pachetul de țigări gol
și cu mine care nu știu de ce
mă tot uit pe fereastră."
Marin Sorescu,"Ah, unde-a fost cartagina",1,"Ah, unde-a fost Cartagina arată,
De mii de ani, nici iarba nu răsare.
Învingătorii-atunci au dat cu sare,
Făcând dintr-o minune-o albă pată."
Marin Sorescu,"Ah, unde-a fost cartagina",2,"Un vechi blestem efectul și-l arată
Poate și-aici, între Carpați și mare.
Românul este bun numai să are,
Dar rodul să nu-l strângă niciodată."
Marin Sorescu,Aici,1,"Sunt aici și nu sunt nicăieri,
Casa însăși e persecutată,
Să-și înalțe ziduri din tăceri
Și să stea cu ușa ferecată."
Marin Sorescu,Aici,2,"Noime, dodii, vorbe în doi peri,
Dulce-i spusa voastră-ngemănată!
Stai închis în tine, nu disperi,
Dar un corb îți spune „Niciodată""."
Marin Sorescu,Alb,1,"Gerul iar trage cu tunul,
Dârdâie-al pământului cățel,
Adevărul se-mparte la unu
Și rămâne la el."
Marin Sorescu,Alb,2,"Mișună albul pe câmp,
Furnicarul acesta de fulgi !
Saltul iepurelui plăpând
Cu un țipat îl frângi."
Marin Sorescu,Alergătorul,1,"Un câmp pustiu,
Bătătorit ca un drum,
Și din când în când
Câte o carte."
Marin Sorescu,Alergătorul,2,"Vine unul, gâfâind de mușchi,
Sănătos ca un zeu nou,
Și scuipă pe ea,
Pe fiecare la rând.
Calcă peste ele dumnezeiește."
Marin Sorescu,Alergătorul,3,"A obosit, a mers destul,
Câmpul se întinde înainte pustiu,
Bătătorit ca un drum.
Alergătorul cade jos, moare,
Devine carte fundamentală, ultimul cuvânt,
Semn peste care nu se mai poate trece."
Marin Sorescu,Alergătorul,4,"Se aude un gâfâit,
Din spate răsare cineva,
Un alergător se oprește, scuipă pe semn,
Și se pierde în zare."
Marin Sorescu,Alfabetul,1,"N-a prea observat
Când a pierdut prima literă.
A continuat să vorbească,
Ocolind cu grijă
Cuvintele
Care cuprindeau acea literă.
Apoi a mai pierdut una,
Mi se pare pe A.
Soarele, Luna
Au rămas pe dinafară."
Marin Sorescu,Alfabetul,2,"Și încă una,
Fericirea, iubirea
Au început să nu-l mai înțeleagă.
Litera de pe urmă
I-a rămas înfiptă într-o silabă,
Ca un dinte obosit.
Acum aude, vede,
Dar nu mai are cuvinte pentru viață,
Formată în cea mai mare parte din literele
Pe care le-a pierdut."
Marin Sorescu,Altă schiță pentru „Iona„,1,"Dați de pomană colaci de salvare,
În sâmbăta morților numai colaci
Pentru cei care țipă pe mare;
Îi puteți vedea din copaci."
Marin Sorescu,Altă schiță pentru „Iona„,2,"Ei și-au pus într-o sticlă mesajul,
Îl veți primi îmbuteliat.
Cine mai are astăzi curajul
Să descifreze-un naufragiat?"
Marin Sorescu,Altă schiță pentru „Iona„,3,"Tot mai neciteț le e scrisul,
Amenințător și cam spălăcit;
Ei încurcă realitatea  cu visul,
Cred că citindu-i ați și sărit."
Marin Sorescu,Altă schiță pentru „Iona„,4,"În ușoarele bărci de salvare,
Căutându-i cu felinare.
Și pentru-a fi lesne zăriți în abis
Ei își lasă țipătul, ochiul deschis."
Marin Sorescu,Altă schiță pentru „Iona„,5,"De sâmbăta morților, o dată pe an,
Trageți ușor zăvoarele porților:
Rătăciții pe marele-ocean
Vin la masă, de sâmbăta morților."
Marin Sorescu,Altă stampă,1,"Cald și la umbră. Perlele ard gâtul
Femeilor, ce înseși par tăciuni,
Părând să deie foc acestei lumi
Ce Rubiconul a trecut și cnutul."
Marin Sorescu,Altă stampă,2,"Mobilizat se simte ca recrutul
Pensionarul cu albiți perciuni.
În viitor reîntâlnim trecutul
Și, după marți, urmează iarăși luni."
Marin Sorescu,Am atins incredibilul...,1,"Există nenumărate straturi
De incredibil.
(De ceea ce nu-ți vine să crezi).
Ca foile nenumărate
Ce îmbracă un bulb."
Marin Sorescu,Am atins incredibilul...,2,"Și centrul de foc al incredibilului
Miezul, sâmburele
De necrezut al necrezutului
Este și el un început.
Partea de la suprafață,
Pojghița..."
Marin Sorescu,Am închis citatul,1,"De câte ori închid citatul,
Simt în mine
Nu știu ce secretă jubilație
De polițist:
L-am închis și pe-ăsta,
Mama lui de porc!"
Marin Sorescu,Am legat...,1,"Am legat tristețea la ochi
Cu un zâmbet,
Și tristețea m-a găsit a doua zi
Într-o iubire."
Marin Sorescu,Am legat...,2,"Nu te mai ascunde,
Mi-au zis toate lucrurile
Și toate sentimentele
Pe care am încercat să le leg
La ochi."
Marin Sorescu,Am vrut să mă schimb,1,"Am vrut să mă schimb pe unul mai bun,
L-am căutat cu lumânarea,
Înalt ca bradul, curat ca floarea,
Și care noaptea să doarmă tun.
Ce, cu mândrie, să-și zică: unul
Ca mine-n lume nu mai există.
Frumos, cu educație ateistă,
Poți să îl cauți să tragi cu tunul.
Ce bine! Ce bine! Ce bine!
Și, pe de altă parte, vai ce păcat!
Nimeni n-a vrut să se dea pe mine
Și de-aceea am rămas neschimbat."
Marin Sorescu,Anticarul,1,"Cunosc mersul vremii
După cum îmi vând cărțile,
Jocul lor între rafturi
Și restul lumii
E un indiciu sigur."
Marin Sorescu,Anticarul,2,"Când au versurile căutare
Se întâmplă nunți,
Pântecul fetelor are nevoie
Să adoarmă frumos până seara
De cântece de leagăn."
Marin Sorescu,Anticarul,3,"După ce-l vând pe Homer
Am o oră de pace,
Când se întoarce la mine
Trebuie să rătăcesc zece ani pe mare."
Marin Sorescu,Anticarul,4,"Enciclopediile legate în piele de șoareci
Se urnesc cel mai greu
Și când le văd în stradă
Împinse din spate de câte opt oameni cu pârghii
Îmi fac semnul crucii
Și felicit secolul 18."
Marin Sorescu,Anticarul,5,"De la Tolstoi și Dostoievski
Te poți aștepta la orice,
Ori să ajungi cineva
Ori să-ți pierzi slujba."
Marin Sorescu,Anticarul,6,"Fire de praf pe toate epocile
Sar să joace
În raza de soare
Mereu anunțată."
Marin Sorescu,Anticarul,7,"Acum toate cărțile
Vin vijelie spre rafturi,
Mi-au spart și geamurile și ochelarii,
Așa ceva nu mi s-a mai întâmplat -
E noapte, e zi afară?
Ia uitați-vă și dumneavoastră."
Marin Sorescu,"Apă vie, apă moartă",1,"De cum am gustat din acel lichid,
Am și devenit autocefal,
Ca biserica de răsărit,
Cu multele-i turle de vis opal."
Marin Sorescu,"Apă vie, apă moartă",2,"Fermecat în mâini țineam șipul,
Plin ochi de vrăjitele picături,
În fiecare picătură-mi vedeam limpede chipul,
Zguduit de fantastice furnicături."
Marin Sorescu,"Apă vie, apă moartă",3,"Ce bine c-am dat eu de apa vie,
Căutată de toate poveștile laolaltă.
Ba e moartă - mi-a spus o ciocârlie -,
Apă moartă, luată din baltă."
Marin Sorescu,"Apă vie, apă moartă",4,"Atunci, cum se face că are efect?
Am întrebat firoscoasa de ciocârlie.
- Aceeași apă ce palpită în piept,
Pentru unii e moartă, pentru alții e vie."
Marin Sorescu,Arăt atât de îngrozitor,1,"Arăt atât de îngrozitor
Încât pierd mult timp
Consolându-i pe cei
Care vin să mă vadă."
Marin Sorescu,Arăt atât de îngrozitor,2,"Țipă, își pun mâinile la ochi,
Blestemă.
""De ce tocmai tu"", se răstesc la mine.
Doamne, unde ești, Tu exiști?"
Marin Sorescu,Arăt atât de îngrozitor,3,"Eu încerc să le ridic moralul
- Ei, lăsați, nu-i chiar așa cum vi se pare.
Săptămâna trecută arătam și mai rău
Boala e boală, totuși.
Face ravagii unde se încuibă
Și la urma urmei, toți murim
Și vorba lui Hamlet: ""Dacă-i acum
Nu va fi altădată""."
Marin Sorescu,Arăt atât de îngrozitor,4,"Lumea e sinceră.
Lumea suferă pentru mine.
""Curaj""
Aud din toate părțile
Și eu ce pot face?
Îi consolez pe toți, cum pot,
Numai mie nu știu ce să-mi mai spun,
Când rămân singur."
Marin Sorescu,Arcada,1,"Azi am văzut un ochi
Care mă iubea.
Vedeam bine că m-ar fi primit
Sub sprânceană lui."
Marin Sorescu,Arcada,2,"Dar a venit un nor
Și ochiul s-a-nchis,
Ori s-a speriat
Și-a fugit în chipul tău
Lângă celălalt ochi,
Lângă fruntea și lângă gura
Care nu mă iubesc."
Marin Sorescu,"Ardealul, starea mea de spiri",1,"Ardealul, starea mea de spirit
Cu care mă gândesc la țară,
De parc-aș respira lumină
Și existență milenară."
Marin Sorescu,"Ardealul, starea mea de spiri",2,"La orice pas îți râde-o floare,
Sub orice pas e un mormânt,
Ardealul întregind o roată
Sub care Horia s-a frânt."
Marin Sorescu,"Ardealul, starea mea de spiri",3,"Aud un clopot sus pe-o cruce,
Bătând cu limba-n ideal,
Ca-ntr-o Duminică a țării
Vin la biserică-n Ardeal."
Marin Sorescu,Așteptare,1,"Cică lucrurile mai trec odată
Pe unde-au mai fost
Ca niște sentimente comete.
Trebuie numai să știi să le-aștepți,
Trebuie numai să rupi,
Stând pe loc
Infinite perechi de ghete."
Marin Sorescu,Așteptare,2,"Asta înseamnă că salcâmul
Tăiat astă-toamnă
Se va mai înălța pentru o clipă
Pe vechea lui rădăcină.
Că tu mă vei mai iubi cu adevărat
Peste câteva miliarde de ani lumină."
Marin Sorescu,Așteptare,3,"O, poate nu mai e mult până-atunci,
Cine știe!
Iată, eu am și-nceput să te-aștept
Măsurând timpul cu barba,
Veșnicie cu veșnicie."
Marin Sorescu,Atavism,1,"Uitatul pe fereastră a devenit un tic,
Toată lumea se uită pe fereastră.
Citește, spală, iubește, moare
Și din când în când dă fuga
Și se uită pe fereastră."
Marin Sorescu,Atavism,2,"Ce vreți să vedeți?
După cine priviți?
Luați-vă gândul, cine a fost de venit a venit,
Cine a fost de plecat a plecat,
Ce a fost de trecut prin dreptul vostru a trecut."
Marin Sorescu,Atavism,3,"După ce a văzut totul - ploi, războaie,
Soare, cârtițe, evenimente,
Repetate mereu aidoma,
Omenirea nu cred că mai dorește serios
Să mai vadă ceva.
Totuși uite-o lipită de ferestre,
În ochi cu un gol."
Marin Sorescu,Atunci,1,"-Atunci de ce tăcerea asta
Atât de densă, de îngrozitoare?
-Ba comunicăm cu cei de dincolo
Tot timpul
Dar nu mai avem ce să ne spunem."
Marin Sorescu,Aud,1,"Aud cum se-nvârte pământul,
Disting cele două rotații,
Amândouă-mi răsucesc cântul
Respirației grele prin spații."
Marin Sorescu,Aud,2,"Clipele-și arată petale suave;
Conectat la universal
Sângele-mi saltă la suprafață epave
Vechi și le izbește de mal."
Marin Sorescu,Aud,3,"Ori vâsleam pe-o mare de piatră?
Amețeala cerului îmi face bine!
Câte-o lumină ciudată mă latră
Ca un fir cotrobăindu-mi prin vine."
Marin Sorescu,Aud,4,"Esențele s-au scurs pe furiș în vise,
Toate lucrurile sunt aparente,
Străbat o infinitate de uși deschise
Înfiat de lumi transparente."
Marin Sorescu,Bărbații,1,"Mircea cel Bătrân îmbrăcat în zale.
Alexandra cel Bun îmbrăcat în zale.
Ștefan cel Mare îmbrăcat în zale
Mihai Viteazul îmbrăcat în zale.
Ion Vodă cel Cumplit îmbrăcat în zale.
Și aici, în Oltenia, Tudor Vladimirescu
Primenit și el cu zale
Peste cămașa morții."
Marin Sorescu,Bărbații,2,"Mie-mi vine să mă așez pe genunchii lor
Și să-i trag de mustăți
Și să-i întreb, de ce sunt toți
Îmbrăcați în zale?
Și unde tot pleacă în fiecare dimineață
Și de ce nu mai stau pe-acasă,
Să se bărbierească mai des,
Că, uite, bărbile lor
Mă zgârie
Când mi-alint de ele sufletul."
Marin Sorescu,Bărbații,3,"Aș vrea să merg și eu cu voi, le zic,
Să văd măcar lupta de la Rovine,
Dar mă împingeți blând la o parte
Și mă lăsați în grija femeilor.
Și cum caii voștri și-au tocit pe drumuri
Până și șeile frumoase cu ciucuri,
Luați din prima biserică zidită de voi
Biblia legată în piele."
Marin Sorescu,Bărbații,4,"De multe ori vă întoarceți victorioși,
Și eu mă joc cu steagurile năvălitorilor,
Făcând din ele corăbioare
Și dându-le drumul pe apa Dunării."
Marin Sorescu,Bărbații,5,"Brâncovene Constantine,
De ce-ți taie turcii capul
De cinci ori la rând, .
O dată pentru fiecare copil al tău
Și odată pentru tine?"
Marin Sorescu,Bărbații,6,"Sultanul are în palat
Un coș de hârtii pentru capetele domnilor români
Care niciodată nu se nimeresc supuse.
Dar, uite, trunchiul de pe care a fost retezată
Mândria ta de ghiaur
A rămas în picioare,
Ca un stâlp de pridvor românesc înstrăinat
La Istanbul."
Marin Sorescu,Bărbații,7,"Dar ce tot răsfoiesc eu cartea asta cu poze?
Mai bine mă uit în sus,
Fiindcă cerul nostru e zugrăvit,
Ca Voronețul,
Cu toată istoria românilor.
Deasupra Posadei e lupta de la Posada.
Deasupra Podului Înalt
E lupta de le Podul Înalt.
Deasupra Călugărenilor
E lupta de la Călugăreni."
Marin Sorescu,Bărbații,8,"Iar sus, în turla neagră,
Stă Decebal pe nori de otravă,
Bând otravă,
Și otrava prelingându-se de pe mustățile lui."
Marin Sorescu,Bărboși mereu,1,"Lăsăm barba să ne acopere
Cu înțelepciunea ei
Și trecem gravi pe stradă,
Părând într-adevăr înțelepți
De la noi și până la toate
Lucrurile."
Marin Sorescu,Bărboși mereu,2,"Dar, de sub iarba care ne ascunde,
Noi știm
Că cele mai multe noduri
În care ne-am frânt dinții și mintea
Au rămas nedezlegate..."
Marin Sorescu,Bărboși mereu,3,"Ci numai barba noastră virilă
Nu-și pierde speranța.
Ea crește până la pământ,
Acolo, ca vița-de-vie, se prinde
Și se întoarce din nou în sus,
Pe copiii noștri,
Într-o încăpățânare istorică."
Marin Sorescu,Barca,1,"Cel mai greu se cară o barcă
Peste muntele Ararat.
Este munca la care m-am înhămat.
Barcă-n loc de arcă.
Iar potopul - demult a secat."
Marin Sorescu,Barca,2,"Vâslele îmi intră în crăpături,
Se îndoaie și se frâng,
Înaintarea este numai hurducături.
Praful intră pe mai multe guri.
Stau lângă cârmă și plâng."
Marin Sorescu,Barca,3,"Lacrimile mele, pâraie,
Umflă văile cu bolboroși.
De ce m-ai ursit, Doamne, să țin loc de ploaie?
Nu mai deosebești păcătoșii de credincioși?
Pe valuri de jale barca saltă, greoaie."
Marin Sorescu,Barca,4,"După patruzeci de zile, istovit,
Aș da drumul  la porumbel.
Am și-o ramură de măslin și-un inel.
Porumbelul sub barcă a-mpietrit.
Este stânca de care m-am izbit!"
Marin Sorescu,Bătrâni la umbră,1,"Obosești repede, uiți ușor,
Începi să vorbești singur,
Miști din buze...
Te surprinzi în oglindă mișcând din buze."
Marin Sorescu,Bătrâni la umbră,2,"Știu cam cum o să fie când voi fi bătrân.
În fiecare vară am o zi, două, o săptămână
De bătrânețe.
Zbârcit, uscat ca un sâmbure de piersică în miezul zilei
Zemoase."
Marin Sorescu,Bătrâni la umbră,3,"Un Ulise care uită de la mână până la gură,
Unde trebuia să se-ntoarcă,
De ce rătăcește pe mare
Și dacă e înainte sau după războiul Troiei.
Un Ulise cu puține șanse de-a săruta fumul ieșind de pe hornurile
Patriei."
Marin Sorescu,Bătrâni la umbră,4,"Eziți între a-ți potrivi cravata
Sau a te strânge cu ea de gât.
40 de grade la umbră! Intru în casă
Si cu un ultim efort de memorie îmi aduc aminte
Cum mă cheamă.
Căldura toridă seamănă foarte mult cu bătrânețea.
Aceleași senzații."
Marin Sorescu,Bătrâni la umbră,5,"Iei covoarele-n picioare
Te-mpiedici în papuci -
Îți coace o unghie,
Parcă ți se mișcă un dinte."
Marin Sorescu,Bizadeaua,1,"De obicei copiii erau bizadele,
Noi care îi încurcam pe cei mai mari,
Ședeam în picioarele oamenilor.
„Să pună mâna să lucreze - auzeam -
Să pună turul la tânjală, că aici e de tras!
Da' cine cred ei că sunt, să nu facă nimic?"
Marin Sorescu,Bizadeaua,2,"Asta o spunea Cătălina lui Ioane la ai ei.
Avea vreo 15, un pluton întreg,
Și i se părea că mănâncă mult.
Ce să mănânce, că rar apucau să se sature.
-        Bă, gămane!
Altul era marda. „Marda dată ninciu!""
Și dacă unul nu lua lingura repede din strachină
I se părea că e moale, nu e nimic de capul lui.
-        Ce te linciurești aci?"
Marin Sorescu,Blestemul doi,1,"S-a umplut casă de fum
Eu ard, nu te speria,
Eu am luat foc,
Bine că ești aici lângă mine,
Să mă vezi,
Că tu până nu vezi nu crezi,
Nu mai vreau să ard nici eu pe înfundate,
Mi-am dat drumul.
Ai spus că dacă nu te iubesc
Nu ard și uite proba."
Marin Sorescu,Blestemul doi,2,"Eu voiam să o țin ascunsă.
Sărută aceste făpturi de fum
Care ies din mine, toate sunt eu,
Seamănă cu mine, sunt chiar eu,
Care năpârlesc,
Înainte de a mă îngropa în brațele tale,
În buzele tale.
Un șarpe care-și leapădă cămășile multicolore,
Înainte de marea hibernare."
Marin Sorescu,Blestemul doi,3,"Tot tu îmi vei da zemuri de plante,
De smochine strivite că să înviez,
Voi suge lapte din sânul tău
Să mă dezintoxic
De pământul care s-a vărsat în vinele mele,
Și s-a cerut arat,
Sunt și pruncul și tatăl și sfântul duh,
Dar mai la urmă,
Când ne mai vine suflarea
Acum suntem amândoi cu sufletul la gură."
Marin Sorescu,Blestemul doi,4,"Și îl bem unul de pe buzele altuia,
Îl sorbim,
Iată o idee de perpetuum mobile,
Fumul meu te îmbracă
Fumul tău mă despoaie
Am luat foc amândoi,
Ți-am spus să stai mai departe.
Cine-o stinge aceste cuvinte,
Să fie blestemat."
Marin Sorescu,Boala epigonilor,1,"Nu e greu pentru veșnicii îndrăgostiți
de lipsa tehnicii scriitoricești
să ne-alunge din cuvintele lor.
Nu e greu pentru cei care nu-și cunosc viața
nici creierul
nici pentru ce anume muncesc
în general."
Marin Sorescu,Boala râsului,1,"Când părinții au trebuit să îi arate lumea
El a început să râdă în fața fiecărui lucru,
Până la soare.
Și a fiecărui cuvânt,
Până la infinit."
Marin Sorescu,Boala râsului,2,"La șapte ani încă nu se oprise din râs
Și doctorii l-au trimis la școală.
Profesorii i-au arătat cartea de fizică
Dar el râdea ținându-se cu mâinile de burtă.
La istorie ajunsese cu mâinile la genunchi.
La geografie, la tălpi."
Marin Sorescu,Boala râsului,3,"Atunci doctorii i-au recomandat trei femei
Demne de acest nume,
De care să se-ndrăgostească,
Dragostea intrând în profilaxia liniștii.
Cum să vă spun?
Pe prima a iubit-o-n hohote,
Pe a doua a zâmbit-o,
Cu a treia s-a-necat de râs."
Marin Sorescu,Boala râsului,4,"Atunci doctorii i-au prescris moartea,
S-o ia o dată în viață
Și după aceea câte o linguriță
Din trei în trei veșnicii."
Marin Sorescu,Boala râsului,5,"Până acum a fost mutat în vreo
Șapte cimitire
La cererile repetate
Ale răposaților."
Marin Sorescu,Bobîrnacul,1,"Nimeni nu poate să-și dea seama
Ce efect poate avea acest
Bobîrnac,
Nimeni nici măcar dumnezeu nu poate
Să-și dea seama,
Care a renunțat de mult la forțele obscure,
El lucrînd cu forțele supranaturale
Și cu puterile înzecite."
Marin Sorescu,Bobîrnacul,2,"Să zicem că împing scama asta
Dîndu-i un bobîrnac la moacă.
Ea se prăbușește și se izbește de talpa de înger
Care tocmai trece prin aer
Îngerul răstoarnă un avion
Și căderea lui trage cerul
Ca pe o prelată."
Marin Sorescu,Bobîrnacul,3,"Ecoul se amplifică, se amplifică
Stelele încep să țipe
Simțind cerul frigîndu-le de sub tălpi
Și totul se amplifică
Și totul se ridică la pătrat
La cel mai mare pătrat posibil -
Sub ochii noștri."
Marin Sorescu,Bobîrnacul,4,"Stau și eu așadar și desăvîrșesc
Mici acțiuni, după puterile mele
Fac bobîrnace - ca s-o spun pe șleau -
Bobîrnace pentru zilele negre de repaus
Pentru zilele negre de moarte
Cînd nu se va mai mișca nimic
Și orice putere colosală va fi de prisos
Și doar un bobîrnac venit din urmă
Mai poate declanșa fericit
Mașinăria."
Marin Sorescu,Bocca di leone,1,"Nu le mai dau poezii,
Dobitoacelor astea sinistre,
Cu inima de piatră,
Că le-nghit pe nerăsuflate,
Pe nemestecate.
Mai bine îmi vâr capul?"
Marin Sorescu,Bocca di leone,2,"Lumea trece și furișează câte-o scrisoare
Se uită în jur
Dacă n-a observat cineva,
Ca ucigașul când dă otrava."
Marin Sorescu,Bocca di leone,3,"Fățiș, eu stau îndelung
Și-i vâr în gură poezii,
Una după alta,
Părerile mele contra mea..."
Marin Sorescu,Bocca di leone,4,"Apoi contemplu de la distanță
Puntea suspinelor
Și canalul, pe unde va trece
Inevitabila galeră."
Marin Sorescu,Ca pastelul,1,"Călcăm
Pe-un cîmp magnetic amîndoi,
Ca pe un covor cu povești
Care se mută după noi."
Marin Sorescu,Ca pastelul,2,"Aici totul e altfel
Decât afară,
Copacii au pene în rădăcini,
Păsările ne au pe noi în gând
Cînd zboară."
Marin Sorescu,Ca un far care nu vrea sa se stinga,1,"m-am obișnuit să dorm cu ochii deschiși
de spaima să nu fiu luat prin surprindere
să am controlul meu asupra lumii
până în ultimul moment."
Marin Sorescu,Ca un far care nu vrea sa se stinga,2,"te rog să-mi închizi ușor pleoapele atunci
ce-a fost de văzut am văzut
să tragi cu grijă aceste obloane fine
peste ochii mei obosiți."
Marin Sorescu,Câini,1,"Părăsiți pe gânduri, câini dezmoșteniți,
Scrutează cerul și așteaptă-n van.
Stăpânii i-au uitat, proptind grăbiți,
Pe ușa-nchisă câte-un bolovan."
Marin Sorescu,Câini,2,"Ei nu au lotci și delta e ocean.
Înoată printre sloiuri, istoviți.
Adulmecă mirosuri vechi de-un an,
De foame și de valuri hăituiți."
Marin Sorescu,Calatorul,1,"Apele peste care am trecut
Mi-au dat ca amintire un mic licăr sub piele.
Nu mai pot pași sprinten,cu avânt,
Decât dacă am talpa plină de bătături,
Dacă-mi e toată ca un teren mlăștinos,
În care te scufunzi imperceptibil."
Marin Sorescu,Calatorul,2,"Somnul nu-mi mai vine decât stând chircit,
Undeva pe geamantan,lângă o ușa de vagon
Supraaglomerat,
Trezit din moțăiala de fiecare călător care urcă sau
Coboară.
Între aceste pauze am cele mai frumoase vise,
Toate întrerupte brusc,din păcate."
Marin Sorescu,Calatorul,3,"Ah,somnul în pat străîn,neutru,
De hotel de mâna a treia!
Cazi trăsnit pe dormeza slinoasă,jilavă,ușor înclinată.
În camera e un aer de pușcărie,geamul e prins în cuie.
Și-ar fi imprudent să-l deschizi că sar cerșetorii."
Marin Sorescu,Calatorul,4,"Pe la miezul nopții,te trezește durerea
În coaste,pricinuită de arcuri,
Bâjbâi și nu știi de unde se aprinde lumina.
Unde ești?În ce oraș?
Te crezi tot în tren și-aștepți conductorul
""spuneți-mi,vă rog,ce stație urmează."
Marin Sorescu,Calatorul,5,"Uneori e adevărat,ești chiar în accelerat!
În vagonul lit.Ai vrut să-ți faci damblaua.
Pe geam nu recunoști nimic,
Peisajul poate fi la fel de bine
Elvețian,ori italian,dacă nu chiar din lună.
Copacii se schimbă din secundă-n secundă,
Ca niște sentinele de garda."
Marin Sorescu,Calatorul,6,"La un mort grăbit,
Ori ca telegramele primite într-o bătălie
Ca rezultat nesigur.
Tu ești comandantul,tu le primești,le deschizi,
Tot statul major se uită în gura ta,așteaptă ordinele,
Dar telegramele sunt cifrate
Și-ai uitat cifrul frunzelor."
Marin Sorescu,Calatorul,7,"Nu mă simt bine decât
Buimac,incomod,
Stând într-un picior pe-o bătătură
Agățat de-o bară,spânzurat de-un pervaz,
Pe-o scară de serviciu,
Trebuind să dau fugă până la mama dracului,
Cărând patru geamantae mari,pline cu lucruri nefolositoare,
Renunțând din cauza lor la singurul obiect
Important:umbrela(peste tot când ești călător,plouă de rupe)."
Marin Sorescu,Calatorul,8,"Nu mă simt bine decât rău,
șchiopătând,
Încercănat
Azvârlit în stradă de propria-mi neliniște..."
Marin Sorescu,Călăul cu șapte mâini și victima cu șapte capete,1,"Călăul trebuia să omoare timpul.
Acesta stătea cu capul pe butuc
Și, așteptând să i se facă seama,
Își omora și el timpul
(Iertați-mi gluma nepotrivită)
Uitându-se la călău, cum își ascute barda
Și, ca să fiu și mai explicit,
Omorându-l la rândul său,
Puțin câte puțin."
Marin Sorescu,Călăul cu șapte mâini și victima cu șapte capete,2,"Căci chiar în timp ce călăul
Își ascuțea barda, ca să omoare timpul,
Timpul trecea (deși cu capul pe butuc),
Îmbătrânindu-l, clipă de clipă, pe călău,
Făcându-i barda să ruginească
Și înfuriindu-l s-o ascută și mai tare,
Făcându-l să piardă și mai mult sânge."
Marin Sorescu,Călăul cu șapte mâini și victima cu șapte capete,3,"Vreau să spun timp,
făcând să putrezească fibra butucului,
Slăbindu-i cercurile- ale dracului
mai sunt și cercurile butucului!-
Dar tot cedează și ele
La un moment dat."
Marin Sorescu,Călăul cu șapte mâini și victima cu șapte capete,4,"Așa încât, atunci când călăul a ridicat barda
Și-a izbit cu sete,
Alături s-au rostogolit două capete:
Al victimei și al călăului,
Care, alături, în praf, s-au întâlnit o clipă,
Bizar, și s-au pupat pe gură,-
Sărut din care s-a și născut - ciudat -
O victimă și un călău,
Gata și la locul lor, în punctul final
Cum s-ar zice."
Marin Sorescu,Calul alb fara splina,1,"Viteza se fugărește pe sine,
Rămâne pe loc un cal alb.
El aleargă totuși din răsputeri
Căci calul alb nu are splină."
Marin Sorescu,Calul alb fara splina,2,"Sunt câmp pentru viteză maximă
Teren de antrenament
Mă ajunge săgeata, mă străpunge,
Aleargă mai departe,
Fug după ea, o prind,
Alerg un timp cu ea în mâna,
Îi dau drumul, o întrec,
Mă ajunge din urmă,
Mă străpunge...
Și iar o arunc...
Sunt arcul și totodată ținta."
Marin Sorescu,Cam unde?,1,"Barbarii cam unde-or să-ncapă,
Când totul în matcă s-o-ntoarce?
Acel ce te frânge, te stoarce,
Acel ce te vinde, te sapă?"
Marin Sorescu,Cam unde?,2,"Vor fi mielușei, vor vrea cinuri
Și vina vor da-o pe vremi.
Tu poți cât mai groaznic să gemi,
Sub talpa blindată cu chinuri."
Marin Sorescu,Cam unde?,3,"Așa cum răsare brândușa,
Sunt inși pentru oricare dată.
Călăul doar scoate mănușa
Și mâna ți-o-ntinde, curată."
Marin Sorescu,Capriciu,1,"În fiecare seară
strâng de prin vecini
toate scaunele disponibile
și le citesc versuri."
Marin Sorescu,Capriciu,2,"De aceea
eu mă emoționez,
și timp de câteva ore
le povestesc
ce frumos a murit sufletul meu
peste zi."
Marin Sorescu,Capriciu,3,"În orice caz,
înseamnă că fiecare
ne-am făcut datoria,
și putem merge mai departe."
Marin Sorescu,Cartea morții,1,"Semnează distrat
În cartea morții.
Cartea vieții a fost
Ridicată discret adineauri,
Și arsă cu flacără mică
În fața casei."
Marin Sorescu,Cât steiul,1,"Coadă al lui Ceapă a luat într-o zi la păscut vacile unchieșului
Ion Stanciu (care-i era unchi). Asta se cam ținea de
Drăcii, Coadă ăsta. Se ținea de zgoande. Le-a prins pe câmp,
Le-a legat și le-a ascuțit coarnele cu briciul.
Seara le-a adus acasă, cu coarnele ca andrelele.
I le bagă în curte.
-    Ți-adusei vacile, unchiule. (N-a spus că sunt ciungărâte.)
-    Bine, mă, îți mulțumesc, da' nu mai vii și tu încoa'
Să-ți dau un ou?
-    Nu mai viu, că mă strigă mama.
Abia când a văzut ăl unchiaș coarnele vacilor așa:
„Fir-ai al iacacui de hoț, ce-mi făcuși tu mie."
