autor,titlu,strofa,text
Ana Blandiana,Umbrei mele i-e frică,4,"Ea a fost adusă pe pământ
Să mă urmeze
Cu întuneric sângerând,
Să se prefacă în noapte în cele din urmă
Și eu să nu știu de când
Înaintez fără umbră,
Cântând."
Ana Blandiana,Umilință,1,"Nu pot împiedica ziua să aibă douăzeci și patru de ore.
Pot doar spune:
Iartă-mă pentru durata zilei;
Nu pot împiedica zborul fluturilor din viermi,
Pot doar să te rog să mă ierți pentru viermi, pentru fluturi;
Iartă-mă că florile se fac fructe, și fructele sâmburi,
Și sâmburii pomi;
Iartă-mă că izvoarele se fac fluvii,
Și fluviile mări, și mările oceane;
Iartă-mă că iubirile se fac nou-născuți,
Și nou-născuții singurătăți, și singurătățile iubiri..."
Ana Blandiana,Umilință,2,"Nimic, nimic nu pot să împiedic,
Toate-și urmează destinul și nu mă întreabă,
Nici ultimul fir de nisip, nici sângele meu.
Eu pot doar spune -
Iartă-mă."
Ana Blandiana,Viermi călători,1,"Viermi călători, înaripați, pe roate,
Viermi cărora li s-a repartizat
Un cimitir mai nou
Și mai modern;
Valuri de viermi,
Cadavre vechi mutate
În mai ambigua eternitate
A unui secularizat infern;
Valuri de viermi
Migrând în cripte noi,
Viermi călători
Spre ziua de apoi,"
Ana Blandiana,Vă mulțumesc,1,"Vă mulțumesc că mi l-ați lăsat,
Pietre în sufletul cărora cred,
Și ție, al cărui sens l-am pătruns
Îți sunt recunoscătoare, prăpăd."
Ana Blandiana,Vă mulțumesc,2,"Îți mulțumesc că nu mi l-ai luat,
Ochi galben din fruntea cerului mort,
Lună vorace a cărei privire
În ceafă și-acum o mai port."
Ana Blandiana,Vă mulțumesc,3,"Și vouă, cioburi scrâșnind de icoane,
Aureolă tăind și veșmânt ascuțit, îngeresc,
Pentru că nu mi l-ați acoperit de tot
Smerită vă mulțumesc."
Ana Blandiana,Vă mulțumesc,4,"Vă cer iertare că nu v-am iubit până-acum
Ziduri, și bârne, și stâlpi ai aceluiași vis,
Și râuri de lavă din burta bolnavă-a pământului,
Care nu l-ați ucis."
Ana Blandiana,Vă mulțumesc,5,"Ați fi putut să o faceți. Sfârșitul
Ironic al lumii vă dase-acest drept înmiit.
Pleoapele blânde cu gene de raze-ale stelelor
Nici n-ar fi clipit."
Ana Blandiana,În cădere,1,"Întâi îmi arunc
Unul câte unul
Cuvintele,
Savant picurate,
Împerechiindu-se
În cădere;
Apoi anii,
Unul câte unul,
Egal depărtați între ei,
Cu știința subtilă-a gradării;
Mă precipit apoi
Și ca-ntr-un naufragiu arunc"
Ana Blandiana,În cădere,2,"Tot ce e lest,
Tot ce mă poate trage la fund,
Amintirile, dorințele, patimile,
Iubirile, în cele din urmă,
Și, când nu mai e nimic
De aruncat,
Nici o haină, cât de subțire,
Pielea mototolită mi-o dezbrac
Și carnea amorțită de pe oase."
Ana Blandiana,În locul,1,"În locul vuitoarelor mări
Legănate senzual de furtuni
Și umflate de lună,
Ascunzând în adâncuri de-a valma
Splendori și dezastre,
Eu am ales
Punând în balanță
Această picătură de rouă
În echilibru nesigur pe-o frunză,
Unde încape soarele întreg
În lupa scurtă a privirii noastre."
Ana Blandiana,În mine e înalt,1,"În mine e înalt și întuneric,
Se-aude fâlfâit de aripi sus,
Pe undeva, printr-o fereastră nevăzută
Pătrunde-o rază murdărind nespus
Curata beznă care mă-nconjoară
Și-n care-atât de rar te văd
Tu ești în trupul meu supus
Ca o-nflorire-a doua oară
Neizbucnită în petale,
Neînălțată spre declin."
Ana Blandiana,În mine e înalt,2,"Copilărosul meu prăpăd
Vuietul bolților e doar
Cutremurarea aripilor tale
În zbor desfășurat marin,
Între ferestre și altar,
În zbor zbătut spre bolți de spaimă
Că ai putea să mi te-nchini."
Ana Blandiana,În pocnetul surd,1,"În pocnetul surd al prunelor vinete
Pe pământul umed, afund,
Voluptuos și cu nerușinare
Viața și moartea se întrepătrund."
Ana Blandiana,În pocnetul surd,2,"Durere-plăcere egal vinovate
Că putrezirea e dulce și împlinirea sfârșit -
În pocnetul surd al prunelor vinete
Viața și moartea violent se desfid
Triumfătoare deodată, înlănțuite etern
În luptă și dragoste, crude și pline de
Același cântec fără scăpare
În pocnetul surd al prunelor vinete."
Ana Blandiana,Încununată cu flori de mac,1,"Încununată cu flori de mac
Aproape descompuse,
Culese pe frig dimineața,
Când roua se face brumă
Și dacă umbli prin iarbă
Strivești sub tălpi cadavrele de greieri,
Încununată cu flori de mac,
Ciocnindu-mă de fluturi muribunzi,
Înaintez
Prin somnul numit de mine
Noiembrie,
Spre clipa incertă"
Ana Blandiana,Încununată cu flori de mac,2,"Care nu e nici moarte,
Nici gând.
Râuri mari trec în somn
Spre oceane
Purtându-și peștii adormiți
În provizorii, umede lințolii."
Ana Blandiana,Încă un pas,1,"Atât de puține lucruri mă pricep să fac,
Nici piersici ca piersicii,
Nici struguri ca via,
Nici măcar nuci
Ca arborii cu umbră amară
Și foșnet ușor,
Un singur lucru știu să fac
Cu o pricepere extraordinară:
Știu să mor."
Ana Blandiana,Încă un pas,2,"Nu mă laud,
Știu să mor cum puțini oameni știu -
Mă învelesc întâi în tăcere,
Apoi în pustiu
Și pornesc astfel încet, un pas,
Încă un pas, și încă un pas,
Până nu se mai vede din mine
Decât un glas
Așezat somptuos
În al cărții sicriu,
Nu mă laud,
Credeți-mă, știu să mor"
Ana Blandiana,Într-o nucă,1,"Împletite din fire de iarbă
Și-ncuiate cu frunze,
Lanțurile mi se vor usca în curând
Și vor cădea."
Ana Blandiana,Într-o nucă,2,"Voi fi atât de liberă
Că-mi va fi frig
Și cine și ce
Mă va putea învăța?
Cine a fost vreodată-ntr-o nucă
Să-mi arate chiliile
Unde-aș putea să mă-ncui,
Când universul întreg
Nu-i decât o-ncăpere
Luminată slab de gutui?
Într-o nucă sunt patru odăi și e cald,
Și-n întunericul verde miroase dulce a miez,"
Ana Blandiana,Într-o nucă,3,"De-afară pătrunde doar o mirare de greier -
Într-o nucă aș vrea să-ntomnez,
Să m-acopere straturi de frunze
Și umbre de cârduri
Zbătându-se-n dorul de ducă,
În timp ce din tot ce-i noroc pe pământ
Eu să știu să aleg
Cât de bine-i să dormi într-o nucă!"
Ana Blandiana,Întâlnire,1,"Nu te speria.
Va fi atât de simplu totul
Că nici nu vei înțelege
Decât mult mai târziu."
Ana Blandiana,Întâlnire,2,"Vei aștepta la început
Și numai când
Vei începe să crezi
Că nu te mai iubesc
Îți va fi greu,
Dar atunci voi pune
Un fir de iarbă să crească
În colțul știut al grădinii,
Să ajungă la tine
Și să-ți șoptească:
Nu vă speriați,
Ea este bine"
Ana Blandiana,Învață-mă să ard întunecat,1,"Lasă-mă să m-aprind de întunericul tău,
În lumina feroce
Învață-mă să ard întunecat,
Modelează după forma aripilor
Flacăra mea
Și purific-o de orice culoare."
Ana Blandiana,Învață-mă să ard întunecat,2,"Sau,
Și mai bine,
Dă-mi o sămânță de întuneric
S-o îngrop în pământ
Și-nvârte mai repede anotimpurile
Să crească,
S-o seamăn din nou."
Ana Blandiana,Învață-mă să ard întunecat,3,"În lumina feroce
Ar fi atunci păduri și lanuri,
Crânguri, livezi, pajiști și codri de noapte.
O beznă tandră
În care am putea muri oricând am vrea,
Un întuneric în care
N-am mai fi frumoși, nici buni,
Ci doar singuri,
Și nemaitrebuind să privim,
Închizând ochii am putea vedea."
Ana Blandiana,Și în oglindă,1,"Și în oglindă sunt valuri,
Și apa ei se supune
Fluxului zilelor bune
Suindu-și iluzia-ntre maluri
De criză, de plâns, de-ntrebări,
Ca să descrească din nou
Cu undele silnicei mări
Zbătute-ntr-o coajă de ou
Din care se nasc și o sparg
Mutându-se-n alt ou mai mare,
Purtând clătinat un catarg
Frânt de oglinzi mișcătoare"
Ana Blandiana,Și în oglindă,2,"Sub secera grea a-ntrebării
Tăiate stângaci dintr-un nimb:
În valul de sare al mării
Se clatină valul de timp."
Ana Blandiana,Știu puritatea,1,"Știu, puritatea nu rodește,
Fecioarele nu nasc copii,
E marea legea-a maculării
Tributul pentru a trăi."
Ana Blandiana,Știu puritatea,2,"Albaștri fluturi cresc omizi,
Cresc fructe florilor în jur,
Zăpada-i albă neatinsă,
Pământul cald este impur."
Ana Blandiana,Știu puritatea,3,"Neprihănit eterul doarme,
Văzduhul viu e de microbi,
Poți dacă vrei să nu te naști,
Dar dacă ești te și îngropi."
Ana Blandiana,Știu puritatea,4,"E fericit cuvântu-n gând,
Rostit, urechea îl defaimă.
Spre care o să mă aplec
Din talgere - vis mut sau faimă?
Între tăcere și păcat
Ce-o să aleg - cirezi sau lotuși?
O, drama de-a muri de alb
Sau moartea de-a învinge totuși..."
Ana Blandiana,Țara părinților,1,"Părul îmi ajungea până la pământ
Și treizeci de ani
Mi se părea o răsplată atât de îndepărtată
Încât nu credeam cu putință
Să o ating vreodată,
Plină de cruzime lunecam
Dinspre țara părinților
Spre o lume încă neinventată."
Ana Blandiana,Țara părinților,2,"Lumea nu s-a inventat nici acum,
Părul nu mai mi-e atât de lung,
Treizeci de ani e numai merinde pe drum,
Dar în țara părinților ce n-aș da să ajung!
Dar în țara părinților
Se ajunge întotdeauna târziu,
Numai când totu-i pustiu,
Și doar în lumina de lună
Se mai strâng împreună,
Sub tăiații castani,
Umbre de tați condamnați
Și mame de treizeci de ani"
Ana Blandiana,Țară de păsări,1,"O țară e făcută și din păsări,
Din V-urile mari căzând spre sud,
Rănite, alungate de somn și de trădare,
Venind înapoi
Obosite de dor,
Lunecând pe toboganul cerului
Recunoscătoare
Streșinei că nu s-a mutat
De pe vechiul pridvor."
