autor,titlu,strofa,text
Marin Sorescu,Ctitorie,1,"Așa cum stai,
Dreaptă,
Cu brațele moi
Pe pântecul plin,
Pari o veche soție de voievod
Ținându-și ctitoria."
Marin Sorescu,Ctitorie,2,"""Noi, Ion și Ioana,
Cu puterile noastre
Am durat acest sfânt
Copil,
Întru veșnica pomenire
A acestui soare
Și-a acestui pământ""."
Marin Sorescu,Cu o singură viață,1,"Țineți cu amândouă mâinile
Tava fiecărei zile
Și treceți pe rând
Prin fața acestui ghișeu."
Marin Sorescu,Cu o singură viață,2,"Din pământ ies mirosuri
De noroc, de fericire, de glorie
Care vă gîdilă îmbietor
Nările."
Marin Sorescu,Cu o singură viață,3,"De pildă, cu o singură viață
Vă puteți procura
Cea mai frumoasă femeie
Plus o chiflă."
Marin Sorescu,Cu spatele,1,"Ceasul s-a-ntors cu spatele la timp.
Era bolnav ceasul și, simțindu-și sfârșitul,
Poate că s-a gândit și el
La un rai al obiectelor care mor,
Unde ceasurile se potrivesc singure
După inima lui Dumnezeu
Și deșteptătoarele sună și ziua și noaptea
Învierea stelelor."
Marin Sorescu,Cu spatele,2,"A văzut însă cu limba cea mare
Că e absurd
Și a murit simplu, de tot,
Întorcându-se cu spatele la timp."
Marin Sorescu,Cu spatele,3,"Iar eu, sufletul răposatului,
Voi mai rămâne în preajma lui
Trei zile,
Să văd cum continuă să-i crească
Părul și unghiile.
După care voi pleca și eu."
Marin Sorescu,Cumințenia muntelui,1,"Spre gol alpin își duc domol
turme de oi străvechiul port.
Sunt scorobeți pe Sohodol,
sunt scorobeți și pe Gilort."
Marin Sorescu,Cumințenia muntelui,2,"În soare, râul muscărește,
sclipind pe pietre solzii reci;
moșdreanu-ar prinde și el pește,
iar tisa magică-n poteci."
Marin Sorescu,Cumințenia muntelui,3,"Te înfășoară cu-o hlamidă
pe murmur vânăt, de Parâng;
ca faraonu-n piramidă,
întâi se zbate ochiul stâng."
Marin Sorescu,Cumințenia muntelui,4,"Și hieroglifele-ți din sânge
deodată le pricepi, mirat
și, fericită, bolta plânge
ca o gravidă: „A mișcat!"""
Marin Sorescu,Dascălul,1,"Mai era un învățător, care-l suplinea pe Matei,
Unul din Prejoi. își amintea Ilie Chelcea de el:
„Venea învățătorul cu mămăliga la șold"".
, legată într-o batistă, avea și el acolo
Vreo ceapă!
Școala era pe locul lui Gheorghe Banta și la ea zidiseră
Ilie și Ion Țuruc, doi frați, meșteri zidari, veniți din Negoiești.
Ion Țuruc e străbunicul meu."
Marin Sorescu,Dascălul,2,"Iar Ilie a fost tatăl a trei fete:
Lița, Lia (muma alei lu Trică-a lui Gogu) și Anica
(Muma lui Ilie-al Anicăi).
Ăștia din Negoiești erau săraci, pe moșie boierească, grecească,
Săteau acolo în Gura Vocnii, o vâlcea, când cobori în Amaradia.
Acolo era și-o bisericuță, mititică, așa cam cât o cameră,
Și-o fântână cu trei izvoare, o cișmea."
Marin Sorescu,Dascălul,3,"Dar Matei învățătorul, parcă-l văd
Descălecând, lăsând calul să pască împiedicat
Și el dezgropându-și de la capul locului
Hainele rele și sapa,
Schimbându-se cu hainele rele și-ncepând munca,
După ce-i învățase pe ăia azbuchea, pe nisip."
Marin Sorescu,Dascălul,4,"Așa se-nvăța mai-nainte
Și intelectualului nu-i era rușine
Să vină cu mămăliga la șold.
Nu se rupsese bine de pământ,
Tot în el își punea speranța
Și-o îngropa, cum își îngropa hainele,
Ca în lada de zestre,
La păstrat."
Marin Sorescu,De of și se aoleu,1,"Floare naltă, floare neagră,
Nu ți-am spus, fă, că-mi ești dragă?
C-o să fur din cer cinci stele
Să-ți fac salbă de mărgele?
Și mă lăudam că eu
Îl caftesc pe Dumnezeu,
De s-o pune-n drumul meu..."
Marin Sorescu,De of și se aoleu,2,"Nu-mi spuneai tu - știu, ca azi -
Când săream peste-un pârleaz,
Că de drag ce îți sunt eu
O să mori de gâtul meu?
Și-a venit un barbugiu,
Of, un fante de gagiu,
Din Obor, sau mai de sus,
Te-a chemat și tu...te-ai dus!"
Marin Sorescu,De of și se aoleu,3,"Să mă-nșele o lămâie!
Da' și eu fusei tămâie!
Că puteam și eu încai
Să fiu craiul ăl mai crai
Și să huzuresc ca-n rai."
Marin Sorescu,De of și se aoleu,4,"...Da' acum am rămas bleg,
Amărât și plin de jeg,
Ca nărojii ăi mai mari:
Nici gagică, nici piștari!"
Marin Sorescu,De uit vreo țară,1,"De uit vreo țară, să-mi aduci aminte,
Îi spune Dumnezeu lui Sfântul Petru.
La el o țară e de-un kilometru
Și kilometrul - cât un bob de linte"
Marin Sorescu,De uit vreo țară,2,"Și este foarte lesne să îl sară,
Când vine în inspecții, pe pământ.
O, Doamne, totuși ai uitat o țară,
Nu de când ești, ci numai de când sunt."
Marin Sorescu,De uit vreo țară,3,"Și Sfântul Petru, ce-a rămas în urmă,
Și tot presează în ceaslov impresii,
De levănțică, rochia miresii,
Nu știe ce amar cumplit ne scurmă."
Marin Sorescu,De-a icar,1,"Una înaltă de la vultur,
Una roșie de la pasărea paradis,
Una verde de la colibri,
Una vorbăreață de la papagal,
Una fricoasă de la struț -
O, ce aripi mi-am făcut!"
Marin Sorescu,De-a icar,2,"Mi le-am pus la suflet
Și-am început să zbor.
Zbor înalt de vultur,
Zbor roșu de pasăre paradis,
Zbor verde de colibri,
Zbor vorbăreț de papagal,
Zbor fricos de struț -
O, ce-am mai zburat!"
Marin Sorescu,Descantec de fie ce-o fi,1,"Ziua-mi intră în orbite
Ca prin stele găurite
Prin care se vede-o zi
Și în ea un fel de-a fi."
Marin Sorescu,Descantec de fie ce-o fi,2,"Când al meu și când al umbrei
Când al umbrei, când al sumbrei
De figuri ce însumi is
Un arcuș dat cu sacaz."
Marin Sorescu,Descantec de fie ce-o fi,3,"Am în mâna două site
Și în ochi două cuțite
Mă descânta cu un ciob
Miezul nopții, fir cu bob,"
Marin Sorescu,Descantec de fie ce-o fi,4,"Cu năut, cu linte ,mei,
Moștenirea alor mei,
Junghiara și doi miei
Și belira cins'pe piei."
Marin Sorescu,Descantec de fie ce-o fi,5,"Asta e că nu-i deochi,
Cin' mi-a dat cu lumea-n ochi?
Văd mori, leșuri, stele verzi,
Vezi că nu te vezi, vezi, vezi?"
Marin Sorescu,Descantec de fie ce-o fi,6,"Leacul de la răsărit,
Aia e că n-ai murit.
Leacul de la miazăzi,
Aia e: fie ce-o fi."
Marin Sorescu,Dincolo,1,"Sau, mă rog, în casa vecină,
Sau într-o altă casă,
Undeva pe stradă,
Într-alt oraș, sau într-o pădure,
Ori pe fundul mării."
Marin Sorescu,Dincolo,2,"Cineva stă ascuns acolo,
Pândindu-mi gândurile,
Ascultând sentimentele mele eterne
Cu ochii pe ceas."
Marin Sorescu,Dirijabilul de mine,1,"Se făcea că trăgeam de sfori,
Trăgeam o dată de toate sforile.
Îmi făcusem o parașuta de nori,
cu care se lăsau pe copaci ciorile."
Marin Sorescu,Dirijabilul de mine,2,"Te luasem, iubito, drept lest,
Dar eu mă aruncăm peste bord,
Când începeam dulce să te detest,
Când îngheța între noi un fiord."
Marin Sorescu,Doamne,1,"Doamne,
Ia-mă de mână
Și hai să fugim în lume,
Să ieșim puțin, la aer.
Poate schimbând curenții,
O să mă simt și eu în larg,
Lângă Tine."
Marin Sorescu,Don juan,1,"Când o dragoste
La care lucram mai demult
Mi-a reușit,
Atunci o trec pe curat,
Pe inima altei femei."
Marin Sorescu,Don juan,2,"Natura a fost înțeleaptă
Creând mai multe femei
Decât bărbați,
Pentru că ne putem desăvârși
Sentimentul,
Folosind un mare număr
De ciorne."
Marin Sorescu,Drum forestier,1,"Un brad, un fag,
Un mesteacăn, un paltin
Muntele o ia la vale
Pe pârghii jupuite."
Marin Sorescu,Drum forestier,2,"Cât urc acest drum forestier,
Acest colnic desfundat,
Aceste camioane
Care transportă pădurea
Legată cu lanțuri."
Marin Sorescu,Drum forestier,3,"Se duc în altă țară
Bârnele care-au ținut bolta cerului
Pragul, talpa casei, tocul ușii,
Bâta ciobanului,
Păstorind limba română."
Marin Sorescu,Drum forestier,4,"În urmă crește
Un munte de rumeguș,
Șters de prima ploaie,
Luat de primul vânt."
Marin Sorescu,Drum forestier,5,"Un brad, un fag
Gaterul lucrează, electric
Mii de cercuri de copaci își taie venele
Doinele au hemoragie
Trecutul leșină."
Marin Sorescu,Drumul,1,"Gânditor și cu mâinile la spate
Merg pe calea ferată,
Drumul cel mai drept
Cu putință."
Marin Sorescu,Drumul,2,"Acest tren - martor mi-e Zenon bătrânul -
Nu mă va ajunge niciodată,
Pentru că eu mereu voi avea un avans
Față de lucrurile care nu gândesc."
Marin Sorescu,Drumul,3,"Sau chiar dacă, brutal,
Va trece peste mine,
Întotdeauna se va găsi un om
Care să meargă în fața lui
Plin de gânduri
Și cu mâinile la spate."
Marin Sorescu,Drumul,4,"Ca mine acum
În fața monstrului negru
Care se apropie cu o viteză înspăimântătoare,
Și care nu mă va ajunge
Niciodată."
Marin Sorescu,Duelul,1,"Ivan Dumitrașcu la peste șaptezeci de ani
Nu mai mânca decât limbă
Și inimă de vită, că erau moi.
Acum trecea la vale în sanie,
Cu sanitarul și procurorul.
Și-i curgeau lacrimile în barba albă.
Și el un om mititel și bătrân."
Marin Sorescu,Duelul,2,"„Iete-l pe Dumitrașcu ăl bătrân, îl ridicară
Cu sania la vale. Ce-or fi având cu ăl uncheaș?""
Lumea se uita la caii aburiți,
Pașii alunecau scârțâind pe zăpada-nghețată
Și lui îi alunecau lacrimile pic, pic, pic, pic...
Dar nu plângea cu gură."
Marin Sorescu,Duelul,3,"„Ce se-ntâmplă, oameni buni, de ce-l luară?"" Mai întreba câte unul peste gard.
„Păi, ce să fie! Duel. Avură un duel (nu știu cine-o fi zis)
Ăla din prispa lui, ăla din prispa lui,
Unul cu gura, altul cu flinta,
Și-ăl cu gura tăcu."" „Mă, nu mai râdeți, închinați-vă."
Marin Sorescu,Duelul,4,"Iu, fir-a dracu de pușcă!
Cum te sloboziși tu tocmai atunci, tocmai atunci?
Că nu mai erai bună de nimic,
Te țineam să dau cu tine de-a azvârlită după câine.
Cum mă duc eu și-mi las copilul mort în bătătură?
Doamne, stai, nu fugi!
Mână, mă."""
Ana Blandiana,Am crescut?,1,"Am devenit puternici scăldându-ne-n derută
Precum în apa Stixului Ahil,
Dar de călcâiul vulnerabil încă
Atârnă soarta universului întreg."
Ana Blandiana,Eclipsă,1,"Înduioșate mâini întind să mângâi
Fiare gonind spre mine hămesite,
Și-mi pare rău că n-o să mai sărut
Și botul care mă ucide."
Ana Blandiana,Vă mulțumesc,1,"Vă mulțumesc că mi l-ați lăsat,
Pietre în sufletul cărora cred,
Și ție, al cărui sens l-am pătruns
Îți sunt recunoscătoare, prăpăd."
Ana Blandiana,Vă mulțumesc,2,"Îți mulțumesc că nu mi l-ai luat,
Ochi galben din fruntea cerului mort,
Lună vorace a cărei privire
În ceafă și-acum o mai port."
Ana Blandiana,Vă mulțumesc,3,"Și vouă, cioburi scrâșnind de icoane,
Aureolă tăind și veșmânt ascuțit, îngeresc,
Pentru că nu mi l-ați acoperit de tot
Smerită vă mulțumesc."
Ana Blandiana,Vă mulțumesc,4,"Vă cer iertare că nu v-am iubit până-acum
Ziduri, și bârne, și stâlpi ai aceluiași vis,
Și râuri de lavă din burta bolnavă-a pământului,
Care nu l-ați ucis."
Ana Blandiana,Acolo sus,1,"Cine-o îmbracă în atât de lașe scuturi
Și-o părăsește-atât de deseori?
Ochilor noștri cine-o lasă pradă
Și ochii noștri, cine pradă ei?
Stăm atârnați de jilava icoană
Ca lacrimile-n geana unor nesiguri zei."
Ana Blandiana,Acolo sus,2,"Ne-o amintim din altă viață sau
E numai presimțire groaza?
Trăim însă, dacă trăim, ca să vedem
Acolo sus pe munte casa..."
Ana Blandiana,Cine dintre noi,1,"Când pleci,
Nu știu care dintre noi doi a plecat,
Când întind mâna
Nu știu dacă nu mă caut
Pe mine,
Când îți spun: te iubesc,
Nu știu dacă nu mie îmi spun
Și mi se face rușine."
Ana Blandiana,41,1,"- Nu, sunt o luptătoare pentru drepturile bradului,
Zbori!
- O, murmură el, se vede
Că n-ai încercat niciodată
Să-ți încleștezi rădăcinile-n nori."
Ana Blandiana,Exil,1,"Tu ești patria mea
De care nu mai pot să mă apropii,
Tu ești țara în care m-am născut
Și am învățat să vorbesc,
Numai pe tine te cunosc în lume."
Ana Blandiana,Amân mereu,1,"Amân mereu să trec precum în moarte-n cuvinte,
Dar ca în moarte am certitudinea că voi intra,
Dusă cu sila, plângând după ceea ce las,
Încercând să mă-ntorc de la fiece vamă-a văzduhului."
Ana Blandiana,Amân mereu,2,"O, de-aș avea riscanta credință a dacilor
Nerăbdători să pătrundă în bucurie prin moarte, atunci
Străluminată, cu fruntea aproape statuie,
M-aș pierde zâmbind pentru fericirea cuvintelor."
Ana Blandiana,Amân mereu,3,"O, de-aș avea riscanta credință a dacilor,
Orice secundă să simt că-mi înapoiază milenii,
O, de-aș avea absurda credință a dacilor,
Cei înșelați atât de crunt după moarte..."
Ana Blandiana,E destul să adorm,1,"E destul să adorm,
Ca să mă întorc acolo
De unde numai eu cred că am plecat,
Numai eu și câinii,
Care mă simt apropiindu-mă
Și umplu visul de larma
Bucuriei lor agresive."
Ana Blandiana,Cumintele animal,1,"Ce cuminte e animalul numit univers!
Cutreierat de planete
Ca de globule roșii și albe,
Sorii îi ard - temporare focare
Pe creier..."
Ana Blandiana,Cumintele animal,2,"Noi suntem ochii,
Pe care i-a deschis târziu
Asemeni pisicilor,
Ochii fragili pe care îi păzește
Cu grijă și încrâncenare nesfârșită."
Ana Blandiana,Eu nu cânt frunza,1,"Eu
Nu cânt frunza,
Cânt numai frageda moarte
În care
Visează o dată pe an."
Ana Blandiana,Copilărie,1,"Din oglindă mă privea un trup firav
Cu claviatura coastelor distinctă,
Inima-apăsa pe clape grav
Și-ncerca să-apară în oglindă."
Ana Blandiana,Copilărie,2,"N-am văzut-o niciodată, dar știam,
Ca-ntr-un joc de-a baba-oarba, că-i ascunsă
(Precum inima salcâmului din geam
Coșul pieptului de crengi o face frunză)."
Ana Blandiana,Copilărie,3,"Mă-ntrebam de unde l-a-nvățat și dacă
E aievea cântu-i uniform,
Și ca nu cumva în somn să tacă,
Mi-era frică seara să adorm."
Ana Blandiana,Învață-mă să ard întunecat,1,"Lasă-mă să m-aprind de întunericul tău,
În lumina feroce
Învață-mă să ard întunecat,
Modelează după forma aripilor
Flacăra mea
Și purific-o de orice culoare."
Ana Blandiana,Învață-mă să ard întunecat,2,"Sau,
Și mai bine,
Dă-mi o sămânță de întuneric
S-o îngrop în pământ
Și-nvârte mai repede anotimpurile
Să crească,
S-o seamăn din nou."
Ana Blandiana,Învață-mă să ard întunecat,3,"O beznă tandră
În care am putea muri oricând am vrea,
Un întuneric în care
N-am mai fi frumoși, nici buni,
Ci doar singuri,
Și nemaitrebuind să privim,
Închizând ochii am putea vedea."
Ana Blandiana,Știu puritatea,1,"Știu, puritatea nu rodește,
Fecioarele nu nasc copii,
E marea legea-a maculării
Tributul pentru a trăi."
Ana Blandiana,Știu puritatea,2,"Albaștri fluturi cresc omizi,
Cresc fructe florilor în jur,
Zăpada-i albă neatinsă,
Pământul cald este impur."
Ana Blandiana,Știu puritatea,3,"Neprihănit eterul doarme,
Văzduhul viu e de microbi,
Poți dacă vrei să nu te naști,
Dar dacă ești te și îngropi."
Ana Blandiana,Știu puritatea,4,"Spre care o să mă aplec
Din talgere - vis mut sau faimă?
Între tăcere și păcat
Ce-o să aleg - cirezi sau lotuși?
O, drama de-a muri de alb
Sau moartea de-a învinge totuși..."
Ana Blandiana,Frunze de animal,1,"Frunze de animal ținut în ploaie,
Umbră pieloasă de gutui,
Un cer zemos care se-ndoaie
Ca să-l consumi și să i te supui."
Ana Blandiana,Frunze de animal,2,"Prea înțelepte capete de aur atârnând
Gândesc miresme ca să te subjuge
Ispititoarei care urcă blând
Prin crengile deschise-n cruce
Și-n frunzele senzuale bolborosește stins
Făgăduieli ciudate și eresuri,
În timp ce ora picură-ntr-adins,
Văzduhul cu mai multe înțelesuri."
Ana Blandiana,Frunze de animal,3,"Ce moarte aromată se coace în gutui!
Ce ți-ai putea dori mai mult s-arăți?
C-un gest pios și singur pui
Rotundul aur putred printre cărți."
Ana Blandiana,Dacă,1,"Istorie,
Mai slabă și mai fără rost decât firul
Nevăzut de polen
Care naște un rod..."
Ana Blandiana,Cât aș fi vrut,1,"Cât aș fi vrut să fie
Totul perfect ca o plantă
Pe care doar toamna târzie
Are puterea s-o stingă
Și peste care ninsoarea
Are norocul să ningă
Viața cealaltă."
Ana Blandiana,Cât aș fi vrut,2,"Cât aș fi vrut
Să fim egali totdeauna,
Tineri mereu alunecând pe o pantă
La capătul căreia umed, adânc
Răsfrânge-se luna
În viața cealaltă."
Ana Blandiana,Rugăciune,1,"Alb fără margini
Și liniște neîncepută,
Nori destrămați în flori
Troienindu-mă lin,
În timp ce lacrimi fierbinți
Se nasc sub pleoapele-nchise
Și-ngheață nainte de-a curge
Din vise."
Ana Blandiana,Dovezi,1,"Dimineața știu că n-am visat
După amprentele penelor pe pagini
Și mă grăbesc să le memorez
Înainte de a-mi fi confiscate
Ca să se decreteze specii noi
De păsări de pradă."
Ana Blandiana,Am obosit,1,"În felul acela copilăresc
În care
Se moare
La frunze."
Ana Blandiana,Prin neființă,1,"Purtând în loc de coarne crengi cu flori
Turma de cerbi trecea prin amintire
Și ochiul meu, care acum o vede,
Nu se formase încă s-o admire;
Deci fără martori, ca un gând, treceau
Atât de lin că nu clinteau vreun ram
Și nu sfârșeau de-a trece-n timp ce eu
Căzând din vârstă-n vârstă îi priveam."
Ana Blandiana,Prin neființă,2,"Păsări dormeau pe fruntea lor în crengi
Și-n lunecare gângureau ușor,
Fără să se trezească, dar simțindu-mi
Prezența tulburată-n viitor,
Cum îi așteaptă pretinzând dovezi,
Cum îi contemplă fără să îi creadă
Că poartă-n frunte crengi cu flori și trec
Prin neființa fără de tăgadă..."
Ana Blandiana,Suprafața apei,1,"Piciorul modulat felin sub pânza
Strânsă naiv deasupra de genunchi
Și toate acoladele făpturii
Legate în sublimul unghi
Nu te destramă, nu-ți mai declanșează
Scurtcircuite crâncene în trup,
Nu mai visezi în noaptea sanguină
Spasmodici pași de lup."
Ana Blandiana,Suprafața apei,2,"Tu știi celulă cu celulă totul,
Pe dinafară poți să mă declami,
Nu se oprește mâna ta stăpână
Să-mi unduie în jur epitalami."
Ana Blandiana,Singur,1,"El este unul singur
Nu pentru că, dintre toți,
Este cel adevărat,
Ci pentru că
Sâmburele tuturor este același."
Ana Blandiana,Singur,2,"În frunzele stejarului,
În măruntaiele păsărilor,
În iepurele din lună,
În pâine și vin,
El este unul singur."
Ana Blandiana,Orga de gheață,1,"Se aude ceva,
Nu-i așa?
E muzica
Orgii de gheață
Care-mi atârnă de streașină."
Ana Blandiana,Cuplu,1,"Unii te văd numai pe tine,
Alții mă văd numai pe mine,
Ne suprapunem atât de perfect
Încât nimeni nu ne poate zări deodată
Și nimeni nu îndrăznește să locuiască pe muchia
De unde putem fi văzuți amândoi."
Ana Blandiana,Cuplu,2,"Tu vezi numai luna,
Eu văd numai soarele,
Tu duci dorul soarelui,
Eu duc dorul lunii,
Stăm spate în spate,
Oasele noastre s-au unit de mult,
Sângele duce zvonuri
De la o inimă la alta."
Ana Blandiana,Cuplu,3,"Cum ești?
Dacă ridic brațul
Și-l întind mult înapoi
Îți descopăr clavicula dulce
Și, urcând, degetele îți ating
Sfintele buze,
Apoi brusc se-ntorc și-mi strivesc
Până la sânge gura."
Ana Blandiana,Cuplu,4,"Cum suntem?
Avem patru brațe să ne apărăm,
Dar eu pot să lovesc numai dușmanul din fața mea
Și tu numai dușmanul din fața ta,
Avem patru picioare să alergăm,
Dar tu poți fugi numai în partea ta
Și eu numai în cealaltă parte."
Ana Blandiana,Oboseală,1,"Ce morți cuminți avem!
Nu izbucnesc prin vulcani,
Nu se clintesc de sub zidurile
Întemeiate pe ei."
Ana Blandiana,Oboseală,2,"Se lasă închiși în statui
Cu gesturi cioplite de alții,
Se lasă-nhămați în drapele
Pe drumuri necunoscute,
Se lasă arați și putrezesc conștiincios
Să hrănească pământul."
Ana Blandiana,Până la stele,1,"Ei mușcau numai pe dușmanii stăpânilor,
Își purtau lanțul cu eleganță ca pe-un colier
(Soțiile lor mereu discutau ce lanț o să se poarte la anul),
Și plini de sobrietate de obicei, își permiteau
Un singur capriciu: să urle la lună."
Ana Blandiana,Până la stele,2,"(Pentru câini luna e țara în care
Strămoșii lor au fost liberi cândva,
Urletul lor e deci un fel de
Cântec de gestă.)
Dar el era un câine ciudat."
Ana Blandiana,Până la stele,3,"I se părea indecent să urle la lună,
Pentru că luna era chiar inima lui
Pe care trebuia să și-o reașeze în piept
Sau să moară."
Ana Blandiana,Până la stele,4,"„E zadarnic, spuneau ei, oricum
Îți vor găsi urmele și te vor prinde.""
Dar el zâmbea și când a plecat
Picioarele afundându-le cu voluptate în cer,
Strălucitoare urme lăsând și neprecaute,
El n-a fost prins, căci nu puteau ajunge
Până la stele - urmele lui."
Ana Blandiana,Cântecul,1,"Cântecul ăsta îl scriu pe frunze cu-o dudă,
În urma mea vin furnici în cohorte și-l sorb,
Nici o ureche nu va putea să-l audă
Și tot văzduhul va fi pentru raza mea orb."
Ana Blandiana,Cântecul,2,"Furnicile însă îl vor purta în pământ
Și ploile nu vor putea pătrunde să-l șteargă,
Semințele îl vor înțelege căzând
Și-l va simți numai fragedul vierme din fragă."
Ana Blandiana,Cântecul,3,"Iarba-l va scoate anul viitor la lumină
Și-o să-l crească și-o să-l usuce soarele,
Iar dac-o să aibă noroc or să vină
Și or să-l pască somnoroase și indiferente mioarele."
Ana Blandiana,Cântecul,4,"Va curge în lapte apoi înțelept, înstelat,
Și nimeni n-o să-și mai aducă aminte
C-a fost zămislit din păcat,
C-a fost gândit în cuvinte."
Ana Blandiana,Cercul,1,"În oglinzi nu se vede,
La pipăit nu se simte,
Numai ochii uimiți
Ai celorlalți îmi sunt dovadă -
Încleștat cu raze în craniu,
Mi l-aș rostogoli cu cap cu tot în țărână,
Dac-aș fi sigură că umerii mei știu să vadă."
Ana Blandiana,Destul,1,"O frunză cu cinci degete,
O stea cu cinci degete,
Și mâna mea
Căreia nu-i e destul
Să se lase bătută de vânt,
Să stăpânească în noapte."
Ana Blandiana,În mine e înalt,1,"Copilărosul meu prăpăd
Vuietul bolților e doar
Cutremurarea aripilor tale
În zbor desfășurat marin,
Între ferestre și altar,
În zbor zbătut spre bolți de spaimă
Că ai putea să mi te-nchini."
Ana Blandiana,"Oh, trupul tău",1,"Vreau să te-ajung
Și degetele-mi lunecă,
Nu te mai văd,
Abia te-aud,
Spune-mi, mai spune-mi
Că la fel ne-ntunecă
Vârtejul în care m-afund."
Ana Blandiana,Umbrei mele i-e frică,1,"Ea nu are rădăcini
Ca umbrele arborilor
Și nu știe
Ca umbrele păsărilor să zboare."
Ana Blandiana,Umbrei mele i-e frică,2,"Ea a fost adusă pe pământ
Să mă urmeze
Cu întuneric sângerând,
Să se prefacă în noapte în cele din urmă
Și eu să nu știu de când
Înaintez fără umbră,
Cântând."
Ana Blandiana,"Bătrâni, sihaștrii",1,"Îmbătrâniți sihaștrii în păduri
Blana de lup li s-a lipit de trup,
Părul le țese ochii,
Le astupă urechile
Și-n bărbile-ncâlcite albinele-și fac stup."
Ana Blandiana,"Bătrâni, sihaștrii",2,"Din când în când în chip de vultur
Li se trimite semn de voia cerească,
Dar bătrânii se joacă
Împletind în penele păsării flori
Și Dumnezeu mâniat nu înțelege
Că ei au uitat să urască."
Ana Blandiana,Glumă,1,"Vântul tânăr a furat hainele copacilor
Și aleargă cu ele hohotindu-le peste câmp,
Copacii au rămas cu trupurile goale în ploaie,
Să schelălăie tragic și tâmp."
Ana Blandiana,Glumă,2,"Țepeni și negri, cu pielea urâtă,
Cu virilitatea de mult rătăcită prin zbârcituri
Copacii impudici sunt caricatura hilară
A îmbătătoarei păduri."
Ana Blandiana,Glumă,3,"Dar sub mângâierea savantă a ploii,
Satiri vegetali, copacii cu seva-n uncrop
Încep să își joace pe șolduri inelele anilor,
Zănatici dansând hoola-hop."
Ana Blandiana,Pasărea,1,"Îți voi spune pe drum de ce te-am chemat
Și cine te-așteaptă acolo.""
Și zbura din ce în ce mai repede,
Și zburam în urma ei tot mai greu,
O vedeam vorbind
Dar nu izbuteam să-nțeleg ce spune,
Și nu izbuteam să-mi amintesc
De unde-o cunosc."
Ana Blandiana,Pasărea,2,"O dată numai, a întors capul
Și-atunci am auzit-o limpede:
„Dacă nu ți-aș spune toate acestea
Ai fi pierdută acolo...""
Apoi din nou doar pliscul ei monstruos mișcându-se,
Și sentimentul că n-ar trebui s-o urmez,
Și zborul meu greu, poate înspre distrugere."
Ana Blandiana,Pasărea,3,"Dar numai zburând
Puteam să m-apropiu s-aud
Și zburând m-asurzea
Vacarmul aripelor."
Ana Blandiana,Martorii,1,"Stăm suspendați
De propria-ne-ntrebare
Ca de-o spânzurătoare
Un drapel."
Ana Blandiana,Ca și cum luna,1,"Ca și cum luna ar avea ceva de spus
În dragostea-ură care mă leagă de nea
Pornise să scrie pe omăt strălucitoare
Litere pe care
Tot ea le ștergea."
Ana Blandiana,Leagăn,1,"Mânjiți de rouă pe obraz
Cu dinții negri de afine,
Cu spini și frunze agățate-n pene,
Ne fac cu mâna
Fără să te recunoască
Și fără să le fie
Nici frică, nici rușine."
Ana Blandiana,Leagăn,2,"Pe unde calcă,
Talpa strivește fruct
Și-nseamnă
Sămânța destinată nerodirii,
Ne pierdem printre ei -
Acestei lumi
Crepusculare
Noi îi suntem mirii."
Ana Blandiana,Leagăn,3,"Se miră îngerii că nu port aripi
În felul lor stângaci, puțin nerod;
Copilăroși, încearcă să-și descheie
Însemnele puterii de pe omoplați."
Ana Blandiana,Leagăn,4,"Nereușind,
Se-apleacă supărați
Și-ncep s-arunce-n mine
Cu fructe și semințe..."
Ana Blandiana,Recoltă,1,"Cerul începe din creștetul spicelor,
De parcă fiecare din ele-ar purta
Pe cap un vas mare umplut cu cer fierbinte,
Și vântul, mișcându-le fruntea,
Vinul cerului l-ar clătina."
Ana Blandiana,Recoltă,2,"Cerul începe din creștetul spicelor,
Și atunci când sub secerătoare
Spicele se vor frânge cu duioșie, căzând,
Va părea doar că se-apleacă atente să pună
Vasul cu cer pe pământ."
Ana Blandiana,Corabia cu poeți,1,"Lăsați-mă să mă urc pe corabia cu poeți
Înaintând pe valurile timpului
Fără să-și clatine catargul
Și fără să aibă nevoie să se miște din loc
(Pentru că timpul se mișcă
În jurul ei tot mai repede)."
Ana Blandiana,Psalm,1,"Tu care ai învățat urșii să doarmă
O iarnă întreagă
De ce nu mă-nveți ce e somnul?
Nu ți-l cer de tot."
Ana Blandiana,Baladă,1,"Stăpână,
Stăpâne,
Până
Și cine
V-a cunoscut
Rămâne mut."
Ana Blandiana,Ochiul meu,1,"Ochiul meu este
Un animal
Care a încetat de mult
Să fie omnivor."
Ana Blandiana,Ochiul meu,2,"La început
Se mulțumea cu puțin:
Câteva crengi, câteva frunze,
O floare, un fir."
Ana Blandiana,Ochiul meu,3,"Apoi a trecut la esențe
Și numai boabele, grăunțele, semințele
Îi mai stârneau interesul
Și pofta de sens."
Ana Blandiana,Ochiul meu,4,"Iar acum refuză pur și simplu
Să mai înghită ceva,
Își încleștează genele ca pe niște dinți
Înfricoșați de ei înșiși
Și nu mai acceptă nimic,
Strigând că are tot ce-i trebuie înăuntru."
Ana Blandiana,Ochiul meu,5,"Cantități enorme de merinde
Pe care le devoră cu lăcomie,
Dovadă lacrimile care picură din când în când
De sub pleoapele închise
Ca o salivă scăpând indecent și senil..."
