autor,titlu,text
Tudor Arghezi,Pedeapsa,"Credeau că Domnul e culcat
Și n-o să știe ce s-a întîmplat,
Că n-avea doară fluturii iscoade
La fiștecare soi de roade.

Ea cam neroadă, dînsul, cam netot,
Nu se-așteptau că Domnul vede tot ;
Și cel puțin nu apucase
Să puie poame-n sîn, vreo cinci sau sașe.

El, Dumnezeu, venind în rotogoale,
În supărarea Prea-Sfinției-Sale
I-a luat de scurt, poruncile știute
Cum le-au călcat așa de iute.

Adam pe Eva lui o a pîrît,
Eva pe șarpe, care s-a tîrît.
Nici-unul n-a voit s-aleagă,
Să-și ia asupră-și vina lui întreagă.

De mișelie, nu atît de furt,
Răspunsul aspru fu și scurt ;
Că Dumnezeu lovește-ntotdeauna
Mai tare decît faptele minciuna.

Din Raiul dulce și din tihna bună
Domnul ia dat afară, în furtună."
Tudor Arghezi,Plugule,"Plugule, cin"" te-a născocit,
Ca să frămânți a șesurilor coaje
Și să-nlesnești îndătinata vraje
De-a scoate-n urma-ți bobul însutit?

Cine ți-a pus cuțitul în pământ
Și a pornit cu soarele întâiul,
Hotărnicind moșiei căpătâiul,
Și dumicatul socotitu-și-l-a sfânt?

Cine-a purces în ploaie și furtuni
Și a brăzdat în negură și zloată
Șesul blajin și gras, întâiaș dată,
Cu blesteme, nădejdi și rugăciuni?

S-a-ndătinat copilul cel pitic
Să are și să strângă avuție.
Osânda și-a schimbat-o-n bucurie,
Clădindu-și slăvi și veacuri cu nimic."
Tudor Arghezi,Poema,"Poema ce-o visez trăsare
De mult în sufletul deschis
Oricărui răsărit de soare
Și-oricărui început de vis.

Poema visului mă doare
Că nu se poate-n ac urzi,
Cum se urzește-n fir de floare
Pe o mătase-n zori de zi.

Poema o visez ș-o caut
În toate cărțile cu nume,
Ușoară ca un ghiers de flaut
Și numeroasă ca o lume.

Poema mi-o găsii culcată
Într-o copaie, din pridvorul
Colibei noastre, legănată,-
Cîntînd o mierlă - cu piciorul."
Tudor Arghezi,Portret,"Mă uit la el și-l mai ascult.
Face nimic dar vrea tot mult.
Intenții cîteodată potrivite.
Aprobă, se codește și admite.
Și bun la suflet ca un miel,
Ar trebui și-o minte-n el.
Și nu e niciodată mai fudul,
nici mai puțin , nici mai destul."
Tudor Arghezi,Porunca,"Prin Rai copiii-au dus-o foarte bine,
Cum ar fi dus-o orișicine,
Jucîndu-se cu gîzele și iezii,
Care stăteau pe mugurii livezii.

Nici : "" Culcă-te devreme ! "" Nici "" Te scoală ! ""
Nu era cine ține socoteală
Că întîrzii Adame, de la școală,
Că lecția s-o spui fără greseală,
Că, Eva, încă nici te-ai pieptănat
Și te găsește prînzul tot în pat.

Nimic, nici tați, nici mame, nici dădace,
Nici profesoară, rea ca o răgace,
Nici dascălul cu zgîrci în beregată,
Care să sîcîie băiatul și pe fată.
Totul era de glumă și de joacă
Și așteptai doar pomii să se coacă.

Dar ce-i veni-ntr-o zi lui Dumnezeu.
Că se-arătă încins în curcubeu
Și dete-ntîile porunci,
Anume ce-i iertat și nu e să mănînci.
- "" Din pomul asta, Evo și Adame,
Să nu v-atingeți nicidecum de poame.
De unde nu, cunoașteți ce v-așteaptă :
Pedeapsa mea cea crîncenă și dreaptă. ""
- "" Ai auzit ? ""
- "" Am auzit ! ""
- "" Ce fel,
Că se mînie Domnul, însuși el ? ""
- "" Mi-e tare poftă, dragul meu, să gust
Tocmai din pomul ăla, plin de must."""
Tudor Arghezi,Posterități,"E-o prietenie caldă atunci cînd nu mai ești,
Și cînd te pierzi, începi pierind să crești.
Ferește-te la vreme,
Țărîna ce-ți rămîne să nu ți se blesteme,
De te-a ales destinul cu literă sau piatră,
Să lași din tine-n urmă măcar un jar de vatră.
M-ai dușmănit o viață, împrietenit cu mine,
Și-ți împlinești chemarea precum ți se cuvine.
Într-altfel îți rămîne o inimă, și-un nume
Trăind în fapte bune,
Să fie amintite în gînd și-n rugăciune.
Fără o rîvnă sfîntă în milă și iubire
Nu-ți poți lăsa, ca viermii, nimic în amintire.
Că timpul retrăiește în fiecare ins
Cînd, amăgit să-ți ardă, lumina ți s-a stins."
Tudor Arghezi,Prietenul sufletesc,"Dacă-l întrebi de sănătate,
El stă cu buzele umflate.
Dacă-l oprești cumva la masă,
Zice că supa e prea grasă
Și, încă de la început,
Bucatele nu i-au plăcut.
Îi dai țigare și-l surprinzi
C-așteaptă să i-o și aprinzi.
Te-ntreabă cît cîștigi în meserie
Și cît plătești semestrul de chirie.
Se pare că ar fi avut
Și gîndul la un împrumut.
La urma urmei, dacă n-ai peșin,
S-ar mulțumi cu mai puțin.
Zici "" dumneata "", el zice "" tu "",
Zici "" ba "",
El zice "" da "".
Nevastă-ta îi pare pricepută,
Dar, după față, cam trecută.
Nu știe ce-ai că ai albit
Și te găsește mai slăbit.
Cum te-nțelegi cu socrii și cu fata ?
De unde-ai cumpărat cravata ?
De mult nu se mai poartă cu dungi și picățele;
"" De-i trece pe la mine, ți-arăt pe ale mele "".
"" Mai scrii la vre o carte ? ""
"" Ce te-ai mutat așa departe ? ""
De -ai stă-n oraș ai fi-nțeles
Că ar veni la masa ta mai des.
Ce te gîndești să faci la vară,
Că el și-o va petrece tot la țară.
Te uiți la ceas, că s-a făcut tîrziu.
Ce să-i mai dai să scapi ? Vre un rachiu ?
Dar vizita se prea lungește.
Să-i spui ceva răstit, mai romînește ?
S-a-ntunecat, se face unsprezece,
Și prietenul tău tot nu vrea să plece.
Nu prea se simte bine:
La noapte poate  c-ar dormi la tine.
Te școli, te strîmbi, el stă, puțin îi pasă.
N-are măcar cei șapte ani de-acasă."
Tudor Arghezi,Psalm,"Doamne, tu singur văd că mi-ai rămas ...
Dar și tu văd că-ncepi glumi cu mine.
Nu mai am suflet, nici inimă, nici glas,
Îs buruiană. Sunt un mărăcine.
Tu rabzi să m-asuprească rău dușmanii,
Aștept cu ceasul și tu rabzi cu anii.
Mă ocolesc, privind încoace toți,
Parcă aș fi o gazdă de derbedei și hoți."
Tudor Arghezi,Psalm,"Ruga mea e fără cuvinte,
Și cântul, Doamne, îmi e fără glas.
Nu-ți cer nimic. Nimic ți-aduc aminte.
Din veșnicia ta nu sunt măcar un ceas.

Nici rugăciunea, poate, nu mi-e rugăciune,
Nici omul meu nu-i, poate, omenesc.
Ard către tine-ncet, ca un tăciune,
Te caut mut, te-nchipui, te gândesc.

Ochiul mi-e viu, puterea mi-e întreagă
Și te scrutez prin albul tău veșmânt
Pentru ca mintea mea să poată să-nțeleagă
Nengenunchiata firii pe pământ.

Săgeata nopții zilnic vârfu-și rupe
Și zilnic se-ntregește cu metal.
Sufletul meu, deschis ca șapte cupe,
Așteaptă o ivire din cristal,
Pe un ștergar cu brâie de lumină.

Spune tu, Noapte, martor de smarald,
În care-anume floare și tulpină
Dospește sucul fructului Său cald?

Gătită masa pentru cină,
Rămâne pusă de la prânz.
Sunt, Doamne, prejmuit ca o grădină,
În care paște-un mânz."
Tudor Arghezi,Psalm,"Călare-n șea, de-a fuga pe vînt, ca Făt Frumos,
Am străbătut și codrii și țara-n sus și-n jos,
Dar ajungînd în piscuri, de rîpi încrucișate,
Să birui înălțimea văzui că nu se poate.

În strălucirea nopții, mari stelele și oarbe,
Chemîndu-mă-n Tărie, prăpastia mă soarbe.
Am apucat pe drumul pustiei cel mai lung,
Și tot nu pot pe nici-o potecă să te-ajung.

Te-am urmărit prin stihuri, cuvinte și silabe,
Ori pe genunchi și coate tîrîș, pe patru labe.
Zărind slugărnicia și cazna mea umilă
Ai să primești flămîndul, mi-am zis, măcar de milă.

Încerc de-o viață lungă, să stăm un ceas la sfat,
Și te-ai ascuns de mine de cum m-am arătat.
Oriunde-ți pipăi pragul, cu șoapta tristei rugi,
Dau numai de belciuge, cu lacăte și drugi.

Înverșunat de piedici, să le sfărîm îmi vine;
Dar trebuie,-mi dau seama, să-ncep de-abia cu tine."
Tudor Arghezi,Puricile,"Purice afurisit,
M- ai întors mereu în pat.
Două nopți m-ai zgîndărit,
M-ai lucrat și m-ai mîncat.

Purice nelegiuit,
Cu un dești muiat în gură,
Pe cearșaf te-am urmărit,
Să te prind din săritură.

Și-ai sărit și resărit.
Uite-l vine, uite-l suie.
Te-am pierdut, iar te-am zărit.
Uite-l iarăși, iarăși nu e.

De-ai putea sări ca el,
Ți-ar ajunge ca-n povești,
Cinci minute și nițel
Din Predeal la București."
Tudor Arghezi,Puțoiul,"Boleșnița se-ntinde mereu, din țară-n țară.
Au căpiat stăpînii, se prind și se omoară,
Mințindu-se-ntre dînșii în gînduri și cuvinte.
E veacul împlinirii al celor slabi de minte.

Proorocind în timpuri, Ecleziastul spune
Că viața strălucirii e tot deșertăciune,
Dar în cuprinsul vremii și al deșertăciunii
El a uitat să puie țicniții și nebunii.

Stricați de la născare, din mîzgă, toți nerozii
Fac pe cuceritorii, Cezării și Irozii,
Dar tu popor cuminte, cum nu știi să-i împiedici
Și să-i trimiți să fie cătați la cap de medici?

În loc de tron și sceptru, măcar de cauciuc,
Închide-i între regii-n halat, din balamuc.
Un prost, un bleg și-un gîngav păstrați pe tron, și voi
Și țară vi-i purtată de nas de un puțoi."
Tudor Arghezi,Răscruce,"Deșteaptă-te în sufletul meu, soare,
Ca-ntre făcliile pădurii.
Străbate-mă cu sărbătoare
Și dă-mă-n leagăn cu vulturii.

Rouă, stropește colțul ierbii mele
Și unge-mi-l cu mir.
Duios și fraged să mi-l spele
Mirosul lui curat de trandafir.

Ploaie, din bobul de pămînt
Pămîntul meu în două mi l-am frînt.

Brad, îți întinde rădăcina
Ca să mă caute și prindă.
Ia-ți din căldura mea rășina,
Fă-ți din belșugul meu merindă.

Dați-i năvală uriașă
Robului vostru, cel de voie -bună !
Fluture, țese-mi o cămașă.
Țărînă, ascunde-mă de lună.

Sînt, poate, desfăcut, sînt, poate, ostenit
Călcînd pe aripi și pe punți de iască ?
Nu ! Insul meu se cere însutit.
Dați-i răgazul să renască."
Tudor Arghezi,Remember,"Anii treceau tiptil ca niște șoapte.
Unul venise de prin Miazănoapte
Și celălalt dintr-un Apus.
S-au întîlnit
Și-au mulțumit.
S-au luat de mînă și s-au dus în sus,
Se cunoșteau din presupus.

Unde mai sînt ? Poate-au pierit.
Țărîna lor miroase a pulberi de argint :
Miresmele nu mint.
Mormîntul pare-n asfințit,
Era pe-aci pe-aproape
Între scîntei și ape."
Tudor Arghezi,Resurrexit,"Biciuit și îngropat
M-am căznit și-am înviat.
Fără giulgii și sicriu,
Mă-ngropaserăți de viu,
Dar, uituci, nu v-ați gândit
Să mă fi și răstignit.

Ar fi fost recunoscute
Toate cuiele bătute
Pe-ntuneric, pe tăcute,
Cu ciocane, noaptea mute.

De-ar mai fi rămas pământ
Felul ăsta de mormânt!
L-am schimbat, întins pe ele-n
Lespezi vii de peruzele
Cu păreți de ametist:
Să nu fiu și mort și trist.

Groapa chinurilor mele
Stă-ntr-un pisc, într-un ungher.
Făr-să vreți, nici să vă cer,
M-ați înmormântat în cer,
Între stele mari și noi
Și-ați luat cheile cu voi.

Dar mi-ajunse un cuvânt
Ușa criptei s-o descânt."
Tudor Arghezi,Rînduiala,"Din vremile bătrîne, cinstit, copilăros,
Poporul, blînd, primise pămîntul drept prinos.
Bogata moștenire l-a așteptat, muncită,
Să-i dea rodire nouă, -nsutită și -nmiită,
Și avuția zestrei spori îmbelșugată.
Dar iată că mîncăii șireți se și arată.
O ceată lenevită-n carîtă și caleașcă
Și strînsă cu limbuții de seama lor în gașcă
Au adunat mulțimea cu vorba lor frumoasă
Și-au colindat tărîmul întreg, din casă-n casă.
Purtau giubea cu blană, găitane și chenar
Și galbene mătănii, în mîini, de chihlimbar,
Că neavînd de lucru și mătăsoși la piele,
Își învîrteau șiragul și numărau mărgele.
-"" Noi suntem de la Curte și înțelepți de casă,
Și voi sînteti poporul și gloata numeroasă.
Voi sînteți mulți, și carnea vă e bătătorită,
Noi sîntem ce se cheamă, la carte, o elită.
Deși n-am pus spinarea și ceafă la povară,
Nici sarcina ce-o ducem nu este prea ușoară.
Și boul cară greul pămîntului, dar cum
Joian nu s-ar abate, nedus de om, din drum ?
Cu hăis a ține stîngă, și dreapta lui cu cea.
El merge cum poftește stăpînul, vrea-nu vrea.
Vedeți, se potrivește cumva despre puteri
De a mînă cireada de boi să fim boieri.
Ce uriașă vită
Și-atunci cînd e scopită !
Dar namilă cu coarne, tot rumegînd în pace,
Noroc că n-are gustul de-a-mpunsul să se joace.
Că-ntr-astfel o schimbare-n deprinderea tăierii
Ar face bou boierul, și boii-ar fi boieri.
De-i vacă, cine trece o mulge de o vadră,
Ea rabdă, credincioasă la datină și vatră.
De-i bou îi vîri spinarea în jug, și boul trage,
Preamulțumit și gata aproape să se roage.
Doar taurii sfărîmă stînca; de vițel
Am luat măsuri să-l facem bleg, dulce și mișel.
Grămada asta mare, cuminte ca să fie
Purtată după voie, e ca o jucărie.
Că un crîmpei de minte cîrmește o cireadă,
Cireada n-are vreme de gîndul ei. Dovadă :
Mai multe mii de vite
Ascultă umilite
Și nu se întărită
De un geambas cu bîtă.
Voi să munciți cu brațul, noi ne muncim cu mintea,
Și fie cît dovleacul, cît mazărea sau lintea
De mică, mintea duce popoarele nainte
Sau îndărăt. Atîrnă. E minte și e minte.
Le duce cu porunca și voia ei de sus.
De-acolo unde capul, de peste om, e pus.
Noi sîntem mintea, capul, gîndirea, prin urmare,
Și voi preaprețioase, dar totuși mădulare.
Munciți, și fără grijă. Vi-s muncile cam grele,
Dar noi vă stăm alături, lungiți pe canapele.
Avem ori nu dreptate ? Răspunde-ți la-ntrebare.- ""

Și-a cam codit răspunsul mulțimea, cît se pare."
Tudor Arghezi,S-a spulberat,"Trecutu-l știm atît cît l-am aflat
C-a fost trăit și că s-a spulberat.
Acumul se trăiește tot la fel.
Se spulberă-n tăcere și nevăzut și el.
Nu-l înțeleg de noi cum se desparte,
Trăind cu noi și totuș mult departe.
Că viața-și pierde și văzută drumul,
Ca umbra și ca fumul.
Au fost frumoase și trăite toate.
Firește, zice gîndul, și se poate.

Trăiește-ntr-adevăr tot ce se vede ?"
Tudor Arghezi,S-aștept?,"S-aștept să vie viața cu coșurile pline
Și să-mi aștearnă daruri din zări pînă la mine?
S-aștept în noaptea goală s-aud suind un pas
De prieten fără nume, străin și fără glas?
Cu aripi adormite în dimineața lunii
S-ștept să mi se-ntoarcă în streașină lăstunii?
S-ștept poat-amintirea să-și mai încerce cheia
La poarta dintre dafini, s-aștept cumva scînteia
Luminilor pierdute în pulbere și scrum?
La mine nu mai urcă de-a dreptul nici-un drum;
De-abia o cărăruie, o dîră ca de fum.
Nu intră nici o ușă, n-am prag, n-am pălimar,
Doar stelele se-ngînă cu noaptea-ntr-un arțar.
Ce să aștept să vie și ce să înțeleg,
Când peste mine timpul se prăbușește-ntreg?"
Tudor Arghezi,Să vedem...,"Să vedem, ar putea graiurile mele
Să-ți vie ca niște inele,
Ca niște brățări, ca niște cercei?
Încearcă-le! Uite o dată unul, o dată cinci, o dată trei,
Părechi și despărechiate,
Sau odată pe toate!

Le-am suflat cu zmalțuri de zile, de ore și de secunde
Și le-am făcut rotunde:
Cristale ca piatra acră și ca sarea de lămâie,
Neputându-le face tămâie
Și scârbit de diamante limpezi și lucii.
Uite, de pildă, unul în chipul crucii,
Ar pune un semn turbure de lumină
Subt bărbia ta de fată creștină.
Altul își agață de ață
Gogoloiul de ceață.

Să vedem, din atâta sărăcie,
Să vedem, nu se știe,
Ce ți-ar veni mai bine,
Lucrurile goale, lucrurile pline,
Grele sau ușoare?
Căci toate sunt mărțișoare."
Tudor Arghezi,Satan,"Călătorind pe malul furtunilor latine,
L-am întîlnit, sol pașnic, pe-o stîncă de topaz,
Cu ochii, rîpi de umbră, deschiși din cer spre mine,
Cu talpa roză, linsă, subt munte, de talaz.

Gol în imensa zare, tăcut și gînditor,
Cu brațele păroase, la piept, făcute cruce,
Privea în luntrea-mi albă pe undă  cum se duce
Tîrîtă  de vîrteje, - picior peste picior.

Deși nămiez, în umbra, culcată peste mare,
Ca dîra unei neguri în care se răsfrîng,
Văzui cum firmamentul roiește și tresare
Din mii de candelabre aprinse din adînc.

Și se-ntreba atuncea speranța mea mirată :
Cine-ar fi fost să fie bărbatul uriaș,
Oprit pe țărmul lumii, cu-o mînă-atît de lată
Încît putea să joace pe deget un oraș ?

Am ridicat lopata în semn de datorie
Și m-am sculat din luntre, de jos, ca să-l salut,
Ca-n fața unui rege strein, recunoscut.

El își întoarse capul puțin, strîmbînd în loc
Planetele ca mingea, și luna cum e chifla -
Și încruntînd sprînceana pe ochiul lui de foc,
Răspunse Europei, orgolios, cu tifla."
Tudor Arghezi,Seara,"Un păianjen, ca un neg,
Umblă lung, în șase peri.
Abia-l vezi și e întreg
Cu nevoi și cu dureri.

Vine de la munca lui,
Nu se-nșeală de picior.
Îl așteaptă, colo-n cui,
Casa prinsă de urcior.

Nu mă vede, nu mă are,
Nu mă știe de nimic,
De ce-oi fi atât de mare?
De ce-i el atât de mic?"
Tudor Arghezi,Serenada,"De cu noaptea,  câte toate :
Clopotul toacă și bate,
Broaștele,nu știi de unde,
Calcă-n clapele afunde.
Se clătesc în beregată
Cu faianță sfărâmată
Și-nghit la ceasu-ntâi
Cioburile ei scirtii,
Ciorile din pomi se muscă,
Steaua cade, foc de pușcă,
Fierăstraie și randele
Rod în ciurciuvele.
Pe la trei,
Vin păduchi mititei:
Pe la cinci
Plosnitele cu opinci.
Șobolanul te miroase
Pe la șase.
Gilcile dacă ți-au copt,
Doctorul vine la opt.
Beznă rece, zidul rece
Mai muriră paisprezece."
Tudor Arghezi,Sfîntule,"De cîte vremuri ți-l tot ții închis
Nu știu ce ai, viață, vis,
Bine, rău,
În strînsul pumnului tău ?

Ții în mînă fum, cenușe, foc ?
Ți-am descîntat-o ca pe un ghioc.
Sfîntule,
Pămîntule.

Nici cîntecul, nici ruga n-au descremenit
Ziua de granit.
N-au dezlipit deștele,
Nici dălțile, nici cleștele.

Tu ești, oare, Sfinxul din poveste
Care știe ce este și ce nu este,
Dincolo de literă și pravilă,
Negură, namilă ?

Umblă omul, vîntul și fiarele
Să te rîcîie cu ghiarele
Vii.
Nici nu simți, nici nu știi."
Tudor Arghezi,Și nu știu,"Pasăre mică,-n pomi pierdută,
tu cînți de acolo nevăzută.
Din graiul tău cu vocea mică
Îmi pari aproape-a fi cît o furnică.
Ai fost lăsată singură în toată
Această nesfîrșire depărtată,
Plăpîndă, trecătoare și amară,
Și nu știu de trăiești pînă diseară."
Tudor Arghezi,Spuneai ceva?,"Spuneai ceva? Spuneam ceva? Se pare.
Șoptisei, poate, o-ntrebare,
Sau, poate, un răspuns.
Dar glasul nostru nu era ascuns?
Poate zăream o șoaptă în pleoapa tremurată.
A fost atunci? Acum e altădată?
Și tu și eu tăcusem parcă de ani întregi
Știind că nu-nțelegem ce-ncepi să înțelegi.
Zadarnica paradă a tâlcurilor scrise,
În jocul de-a sfiala, amuțise.
Nu vream să știm ce suntem, ce am fi fost sau cine.
Tu mă numiseși ""Ție"", eu te numisem ""Tine"".
Să te cunosc? Să mă cunoști?
Stam unul lângă altul ca plopii mari - și proști."
Tudor Arghezi,Stihuri,"Totul se petrece acolo sus
Vînt, stele, răsărit și apus,
Departe, peste oameni, peste sate,
În ceruri de cocori și șoimi umblate."
Tudor Arghezi,Sufletească,"Dau sufletului tău ocol
Prin spini uscați și l-am găsit tot gol,
Și de la răsărit și din apus -
Și caut în deșert și turlele, în sus.

Ceasornicul clopotniții-i oprit
Că ceasurile toate i-au murit.
Pare că limbile - păcatele! -
Arată vremea de-a-ndăratelea.

O sală-n suflet, și ea goală
Cu bănci tot goale. Pare-a fi fost o școală.
O tablă neagră. Parcă era-ntr-un colț și-un vers.
De tibișir, aproape șters.
Parcă și numere și parcă o formulă
Cu semnul infinitului și-o nulă.
Aș descifra căznindu-mi ochii, poate,
Silabe de sentință, pe sfert, pe jumătate
Un grai de semne mut,
Care-ar fi fost și s-a pierdut.
Fusese un sfârșit? un început?

De-aș fi găsit măcar
Vreo urmă - cine știe? - de altar,
Cu sfeșnicele sparte, cu strănile lui rupte,
Ca-n urma cu năvală-a unei lupte.

Nimic, și-atât, o pulbere domoală
Se lasă lin într-o-ncăpere goală."
Tudor Arghezi,Sus,"Bagă de seamă, omule de carne,
Că umblă orice zi să te răstoarne,
Că orice oră umblă să te frîngă.
Dar lacrima durută nu ți-o lăsa să plîngă.
Ia seama bine, somn să nu te fure,
Nu te opri, înalță-te vulture.
Ajunge o secundă să șovăi. Chiar de azi
Ai și-nceput să șchioapeți și să cazi.
Neadormit și teafăr se cuvine
S-arunci și trîndăvia ispitei de la tine.
Primejdia s-o cauți de-a dreptul, într-adins.
Nu te lăsa de semeni și timp rănit și-nvins.
Cu traista-n spinare, cu cîinele tău, leul,
Dă luptă nentreruptă cu ceasul rău și greul.
Călătorind de-a pururi prin zări și peste zare,
Să nu te afle viața culcat, dar în picioare."
Tudor Arghezi,Tablete pestrițe,"Dacă niscai cititor
Țanțoș și bănuitor
S-ar simți, mă rog frumos,
În vreo slovă de mai jos,
Trebui' spus de la-nceput
Cunoscut, necunoscut,
Într-un fel sau într-alt fel,
Că nu-i vorba despre el,
Cum nu-i nici de cozi de mături,
Ci de altul de alături.

Cutare, zici, că-odată, dimineața,
A scris ceva, de și-a jucat și viața.
Îmi ceri acum, la bine, un răspuns.
Aveam și eu un manuscris ascuns.

Viteaz în timpurile bune
A scos și surlele să-l sune.
La vreme rea, se trage în găoace,
Gîndește-adînc, înflăcărat, și tace.

- "" De ce nu te-ai rostit la timp și mai curînd ? ""
- "" E că slujisem viitoru-n gînd. ""

Ai tradus ? Ai scris ? Depinde !
Lăbărțează și întinde.

Decît grai de vorbe goale
Și un ifos vehement,
O fărîmă de sfiială
Și-un crîmpei și de talent.

Orișicît ar da din gură
Și-ar zbiera fără rușine,
Singura iscălitură
Literară-i iese bine.

Tinerețea, din grămadă
Nu ajunge, frățioare,
Să-și arate, drept dovadă,
Numai actul de născare.

După cum te-ai învățat
Linge unde ai scuipat.
Apoi, cînd te-ai mai cuprins,
Scuipă iar unde-ai mai lins.
Nu degeaba țara cere
Mai cu seamă caractere.

Vino, taica să te-nvețe
Cum să aibi și două fețe,
Una-ncoace, alta-n spate,
Jumătăți și jumătate.
Cugetul de-o vrea s-asculte,
O să-ți facă și mai multe."
Tudor Arghezi,"Tanti, -n două geamantane","Tanti, -n două geamantane,
Are cîteva romane,
Și mai are- ntr- alte patru
Cîteva piese de teatru.

Nimenea nu mai lucrează
Că de-o vreme toți creează
Și să vezi, Doamne mă iartă,
Fac și cîte-o altă artă."
Tudor Arghezi,Ți-e sufletul ...,"De suflet îti atârnă cerceii ca de boltă,
Ții în verigi și luna și soarele și norii.
Tresari din tot azurul când l-au atins cocorii,
Și stelele din spice adie ca o holdă.

Ți-e sufletul ca marea, în crunta ei putere.
Se zbat corăbii negre, furtuni și morți crăiești,
În miturile groase dorm umbre și mistere,
Ca-n fundurile lumii ascunse prin povești.

Ți-e sufletul ca brazda, ca grâul și renaște,
Plugarul și sudoarea de sânge, boul, plugul,
Nădejdea arăturii bogate către Paste,
Și ploaia-nviorată și nouă și belșugul.

Ți-e sufletul ca floarea duminicii sonore,
Mireasma de lumină și leacul fericit.
Otrăvurile-ascunse în ierburi ți-l ucid.

Dar sufletul ți-e încă și mai presus de toate,
Câte n-ajunge gândul și cerul nu le știe.
Și sufletul bolește-n tristetea că nu poate
Ce nu poate să fie și nu va fi să fie."
Tudor Arghezi,"Ție, căreia...","Crăp ușa cu sfială,
Odaia ți-este goală.
În perini se păstrează încă
O urmă-a capului adâncă.
La pat, stingheri, pantofii tăi de catifea,

Și pe cearșaf o pată de cafea.
M-am întâlnit prin casă
Cu-o umbră vaporoasă.
De când pieriși, mi te-arătai întâi.

Măcar ca umbră, rogu-mă, rămâi."
Tudor Arghezi,Tîrziu de toamnă,"Prin singurătatea lui brumar
Se risipește parcul, cît cuprinzi,
Învăluit în somnul funerar
Al fumegoaselor oglinzi.

Căci prin mijloc, bolnav de mii de ani,
Întunecat în adîncimi un lac e-ntins
Și sîngele, din vii și din castani,
Pe fața ruginie a undelor s-a prins.

Tristețea mea străvede printre arbori zarea,
Ca-ntr-un tablou în care nu-nțelegi:
Boschet sau așteptare oprește-n fund cărarea ?
Și liniștea-i ecoul buchetelor pribegi.

Spital de întristare, de căință,
În care-ți plîngi iubirea nentîmplată
Și-ți amintești cu dor, cu-o suferință,
Făptură nentîlnită niciodată.

Molifti, cîțiva, s-au întîlnit departe,
Pe cînd murmurul parcului se roagă ...
Se-nchide înserarea ca o carte
Și sufletul în foi, ca o zăloagă."
Tudor Arghezi,Toamna,"Străbatem iarăș parcul, la pas, ca mai nainte.
Cărările-nvelite-s cu palide-oseminte.
Aceeaș bancă-n frunze ne-așteaptă la fântâni.
Doi îngeri duc beteala fântânilor pe mâini.

Ne-am așezat alături și brațu-i m-a cuprins.
Un luminiș în mine părea că s-ar fi stins.
Mă-ndrept încet spre mine și sufletul mi-l caut
Ca orbul, ca să cânte, sparturile pe flaut.

Vreau să-mi ridic privirea și vreau să-i mângâi ochii...
Privirea întârzie pe panglicile rochii.
Vreau degetul ușure să-l iau, să i-l dezmierd...
Orice vroiesc rămâne indeplinit pe sfert.

Dar ce nu pot pricepe ea pricepu, de plânge?
Apusul iși întoarce cirezile prin sânge.
O! mă ridic, pe suflet s-o strâng și s-o sărut --
Dar brațele, din umeri, le simt că mi-au căzut.

Și de-am venit ca-n timpuri, a fost ca, inc-o dată
S-aplec la sărutare o frunte vinovată
Să-nvingem iarăș vremea dintr-o-ntărire nouă
Și să-nviem adâncul izvoarelor de rouă.

Și cum scoboară noaptea, al'dată așteptată,
Îmi pare veche luna -- și steaua ce se-arată,
Ca un parete de-arme, cu care-aș fi vânat.
Și fără glas, cu luna, și noi ne-am ridicat."
Tudor Arghezi,Toamnă de suflet,"Zilele albe, iată, au început să plece,
Ca niște bărci tăcute, pornind fără lopeți.
În țărm se face seară, și steaua-n cerul rece
Păzește cripta nopții cu candeli și peceți.

În șirul vieții noastre întreg, se face seară,
O seară fără sunet, nici vînt, nici amintiri.
Ieri a plecat o barcă, azi alte bărci plecară,
Convoi de goluri strîmpte pe undele subțiri.

De-ar răsuna în lume măcar un glas de goarnă !
De s-ar clăti pe lume un singur larg talaz !
Nu. Nemișcată-n margini, lumina se răstoarnă
Și, ca să cînte, streaja de sus și-a luat răgaz.

De-aș fi un ștei de peșteri, cioplit cu dalta-n lung,
Aș sta s-aștept cu tihnă, culcat pe-o muche dreaptă,
Cele din urmă mute vecii să le ajung,
Cu templul în spinare, cărui slujesc de treaptă."
Tudor Arghezi,Transfigurare,"Cu toate că i-am spus că nu vreau
Mi-a dat noaptea-n somn să beau
Întuneric, și am băut urna întreagă.
Ce-o fi să fie, să se aleagă.
Puteam să știu că-n zeama ei suavă
Albastra alburie era otravă?
M-am îmbătat? Am murit?
Lăsați-mă să dorm... M-am copilărit...
Cine mai bate, nu sunt acasă,
Cine întreabă, lasă...
Cui mai pot să-i ies în drum
Cu sufletul meu de acum?"
Tudor Arghezi,Trebuie,"Realizează-te deplin.
Posteritatea-i buna amintire
Ce-o lași în lume după tine.
E-o nouă viețuire și-o reîntinerire.
Fă, omule, în viață numai bine.
Și semenului, dacă-ți cată rău,
Dă-i binele în schimb și bunul gîndul tău."
